name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nikola Milenković,Nott'm Forest,Bournemouth,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Nott'm Forest,False,Southampton,-1.72,-0.31
Nikola Milenković,Nott'm Forest,Southampton,2024-08-24,False,90.0,0.0,0.87,0.0,0.02,6.0,3.0,1.0,4.1,0.0,1.0,0.0,0.14,1.0,3.0,0.44,45.0,1.0,2.0,Nott'm Forest,True,Wolverhampton,-0.63,-0.08
Nikola Milenković,Nott'm Forest,Wolverhampton,2024-08-31,True,90.0,0.0,0.0,0.0,0.04,2.0,0.0,1.0,2.1,0.0,0.0,1.0,0.74,1.0,2.67,0.29,60.0,0.5,6.0,Nott'm Forest,False,Liverpool,2.76,-1.08
Nikola Milenković,Nott'm Forest,Liverpool,2024-09-14,False,90.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.8,0.0,1.0,0.0,0.94,1.0,3.5,0.22,67.5,0.67,1.0,Nott'm Forest,False,Brighton,1.21,-0.61
Nikola Milenković,Nott'm Forest,Brighton,2024-09-22,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1,0.0,0.0,2.0,0.94,1.0,3.0,0.17,72.0,0.5,2.0,Nott'm Forest,True,Fulham,-2.25,0.27
Nikola Milenković,Nott'm Forest,Fulham,2024-09-28,True,90.0,0.0,0.08,0.0,0.0,2.0,1.0,0.0,2.5,0.0,0.0,1.0,1.33,1.0,3.4,0.19,75.0,0.4,5.0,Nott'm Forest,False,Chelsea,-2.46,-0.9
Nikola Milenković,Nott'm Forest,Chelsea,2024-10-06,False,90.0,0.0,0.0,1.0,0.45,5.0,0.0,1.0,4.4,0.0,0.0,1.0,2.27,1.0,3.2,0.22,77.14,0.33,6.0,Nott'm Forest,True,Crystal Palace,-0.57,0.88
Nikola Milenković,Nott'm Forest,Crystal Palace,2024-10-21,True,90.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.5,0.0,1.0,0.0,1.12,1.0,4.0,0.22,78.75,0.43,1.0,Nott'm Forest,False,Leicester City,1.63,-0.22
Nikola Milenković,Nott'm Forest,Leicester City,2024-10-25,False,90.0,0.0,0.01,0.0,0.0,1.0,1.0,0.0,1.3,0.0,0.0,1.0,0.76,1.0,3.0,0.22,80.0,0.38,,Nott'm Forest,True,West Ham,-2.72,0.48
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,True,Newcastle United,0.52,0.67
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Arsenal,1.87,-0.56
