name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kieran Trippier,Newcastle,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0.65,8.59,40.26,0.24,1.0,Newcastle,False,Bournemouth,,-0.04
Kieran Trippier,Newcastle,Bournemouth,2024-08-25,False,Sub,32,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,0,1.07,False,0.0,0.0,16.0,0.0,0.65,8.59,40.26,0.24,0.0,Newcastle,True,Tottenham,,0.74
Kieran Trippier,Newcastle,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.0,10.67,0.0,0.65,8.59,40.26,0.24,1.0,Newcastle,False,Wolverhampton,,-0.53
Kieran Trippier,Newcastle,Wolverhampton,2024-09-15,False,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.15,False,0.33,0.0,14.5,0.0,0.65,8.59,40.26,0.24,1.0,Newcastle,False,Fulham,,0.53
Kieran Trippier,Newcastle,Fulham,2024-09-21,False,DR,73,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2,1.69,True,0.5,0.0,26.2,0.0,0.65,8.59,40.26,0.24,2.0,Newcastle,True,Manchester City,,-1.18
Kieran Trippier,Newcastle,Manchester City,2024-09-28,True,DR,77,0.0,0.06,0.0,0.0,2,1.0,0.0,2.6,0,0,1,0.67,True,0.6,0.0,34.67,0.0,0.65,8.59,40.26,0.24,8.0,Newcastle,False,Everton,,-0.39
Kieran Trippier,Newcastle,Everton,2024-10-05,False,DR,70,0.0,0.0,0.0,0.15,8,0.0,2.0,5.5,2,1,0,0.63,True,1.0,0.01,39.71,0.33,0.65,8.59,40.26,0.24,0.0,Newcastle,True,Brighton,,-0.42
Kieran Trippier,Newcastle,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.01,34.75,0.33,0.65,8.59,40.26,0.24,0.0,Newcastle,False,Chelsea,,-0.9
Kieran Trippier,Newcastle,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.01,30.89,0.33,0.65,8.59,40.26,0.24,,,,,,
