name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jordan Smith,Nott'm Forest,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Chelsea,,-0.25
Jordan Smith,Nott'm Forest,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Southampton,,-1.07
Jordan Smith,Nott'm Forest,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Leeds United,,-0.79
Jordan Smith,Nott'm Forest,Leeds United,2023-01-14,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Bournemouth,,0.19
Jordan Smith,Nott'm Forest,Bournemouth,2023-01-21,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Leicester City,,0.83
Jordan Smith,Nott'm Forest,Leicester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Fulham,,1.37
Jordan Smith,Nott'm Forest,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Manchester City,,-1.17
Jordan Smith,Nott'm Forest,Manchester City,2023-02-18,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,West Ham,,0.14
Jordan Smith,Nott'm Forest,West Ham,2023-02-25,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Everton,,0.34
Jordan Smith,Nott'm Forest,Everton,2023-03-05,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Tottenham,,-0.03
Jordan Smith,Nott'm Forest,Tottenham,2023-03-11,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Newcastle United,,0.73
Jordan Smith,Nott'm Forest,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Wolverhampton,,-0.48
Jordan Smith,Nott'm Forest,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Leicester City,,-0.05
Jordan Smith,Nott'm Forest,Leicester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Aston Villa,,0.59
Jordan Smith,Nott'm Forest,Aston Villa,2023-04-08,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Manchester United,,0.38
Jordan Smith,Nott'm Forest,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Liverpool,,-1.33
Jordan Smith,Nott'm Forest,Liverpool,2023-04-22,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Brighton,,-0.71
Jordan Smith,Nott'm Forest,Brighton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Brentford,,-0.55
Jordan Smith,Nott'm Forest,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Southampton,,-0.38
Jordan Smith,Nott'm Forest,Southampton,2023-05-08,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Chelsea,,-0.72
Jordan Smith,Nott'm Forest,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,True,Arsenal,,0.36
Jordan Smith,Nott'm Forest,Arsenal,2023-05-20,True,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,0.0,Nott'm Forest,False,Crystal Palace,,0.13
Jordan Smith,Nott'm Forest,Crystal Palace,2023-05-28,False,0,0,0.0,0,0,0,0,False,0.0,False,0.0,0.0,0.0,0,0,0,0,,Man City,False,Burnley,,0.0
