name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Mads Roerslev Rasmussen,DEF,Brentford,3,0,1,12.0,2022-01-02,90,Aston Villa,0,14,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,4,2.6,2022-01-11,90,Southampton,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,3,3.0,2022-01-16,90,Liverpool,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-02-26,0,Newcastle United,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,3,1.5,2022-01-19,90,Manchester United,0,1,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1,1.1,2022-04-02,90,Chelsea,0,2,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.4,2022-03-20,24,Leeds United,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.3,2022-04-10,7,West Ham,0,1,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-12-26,0,Brighton,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1,0.5,2021-12-29,90,Manchester City,0,2,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-04-16,0,Watford,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,1,1,0,2.6,2022-04-23,90,Tottenham,0,7,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,3,4.5,2022-05-02,90,Manchester United,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1,1.0,2021-12-10,90,Watford,0,2,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-08-21,0,Crystal Palace,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-08-13,0,Arsenal,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.4,2021-11-28,13,Everton,0,1,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-08-28,0,Aston Villa,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,2,2.4,2022-02-09,90,Manchester City,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.9,2021-10-30,13,Burnley,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,2,3.5,2021-12-05,90,Leicester City,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-12-02,0,Tottenham,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,3,2.1,2021-11-20,79,Newcastle United,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-11-06,0,Norwich,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-02-12,0,Crystal Palace,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1,0.2,2022-01-22,32,Wolverhampton,0,1,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-03-12,0,Burnley,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1,0.3,2022-03-05,15,Norwich,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-02-19,0,Arsenal,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,1,0.5,2021-09-11,29,Brighton,0,1,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.7,2021-09-18,15,Wolverhampton,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-10-03,0,West Ham,0,0,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-09-25,0,Liverpool,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-10-16,0,Chelsea,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2021-10-24,0,Leeds United,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-05-22,0,Leicester City,0,0,True
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.3,2022-05-15,15,Everton,0,1,False
Mads Roerslev Rasmussen,DEF,Brentford,0,0,0,0.0,2022-05-07,0,Southampton,0,0,True
