name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Kai Havertz,MID,Chelsea,0,0,0,0.0,2021-12-19,0,Wolverhampton,0,False
Kai Havertz,MID,Chelsea,0,0,0,0.0,2021-12-26,0,Aston Villa,0,False
Kai Havertz,MID,Chelsea,0,0,0,0.0,2021-12-29,0,Brighton,0,True
Kai Havertz,MID,Chelsea,0,0,0,0.0,2021-12-16,0,Everton,0,True
Kai Havertz,MID,Chelsea,0,0,2,6.6,2021-12-11,90,Leicester City,2,True
Kai Havertz,MID,Chelsea,0,1,0,9.2,2021-08-22,89,Arsenal,3,False
Kai Havertz,MID,Chelsea,0,0,0,0.2,2021-08-14,8,Crystal Palace,1,True
Kai Havertz,MID,Chelsea,0,0,0,0.0,2021-11-28,0,Manchester United,0,True
Kai Havertz,MID,Chelsea,1,0,1,7.4,2021-08-28,45,Liverpool,7,False
Kai Havertz,MID,Chelsea,0,1,0,6.4,2021-10-30,90,Newcastle United,6,False
Kai Havertz,MID,Chelsea,0,0,1,4.7,2021-12-04,45,West Ham,1,False
Kai Havertz,MID,Chelsea,0,1,0,1.2,2021-11-20,61,Leeds United,3,False
Kai Havertz,MID,Chelsea,0,0,1,8.5,2021-12-01,90,Watford,5,False
Kai Havertz,MID,Chelsea,1,0,1,9.1,2021-11-06,90,Burnley,8,True
Kai Havertz,MID,Chelsea,0,0,0,0.2,2022-05-19,12,Leeds United,1,True
Kai Havertz,MID,Chelsea,0,0,2,2.8,2022-01-02,78,Liverpool,2,True
Kai Havertz,MID,Chelsea,0,0,0,0.0,2022-01-23,0,Tottenham,0,True
Kai Havertz,MID,Chelsea,0,0,0,0.0,2022-01-15,0,Manchester City,0,False
Kai Havertz,MID,Chelsea,0,0,0,0.3,2022-01-18,10,Brighton,1,False
Kai Havertz,MID,Chelsea,0,1,0,11.2,2022-03-13,90,Newcastle United,7,True
Kai Havertz,MID,Chelsea,1,1,0,14.8,2022-03-05,90,Burnley,14,False
Kai Havertz,MID,Chelsea,2,0,1,17.1,2022-03-10,90,Norwich,12,False
Kai Havertz,MID,Chelsea,0,1,0,2.3,2022-02-19,90,Crystal Palace,2,False
Kai Havertz,MID,Chelsea,0,0,0,10.0,2022-04-09,45,Southampton,6,False
Kai Havertz,MID,Chelsea,0,0,4,9.8,2022-04-02,90,Brentford,2,True
Kai Havertz,MID,Chelsea,0,1,0,3.0,2021-09-11,63,Aston Villa,3,True
Kai Havertz,MID,Chelsea,0,1,0,3.5,2021-09-19,69,Tottenham,3,False
Kai Havertz,MID,Chelsea,0,0,1,2.5,2022-05-01,90,Everton,1,False
Kai Havertz,MID,Chelsea,0,0,0,0.1,2021-09-25,30,Manchester City,1,True
Kai Havertz,MID,Chelsea,0,0,0,0.0,2021-10-02,0,Southampton,0,True
Kai Havertz,MID,Chelsea,0,0,0,1.2,2021-10-16,13,Brentford,1,False
Kai Havertz,MID,Chelsea,0,1,0,5.0,2021-10-23,69,Norwich,3,True
Kai Havertz,MID,Chelsea,0,1,0,5.1,2022-04-24,75,West Ham,3,True
Kai Havertz,MID,Chelsea,0,0,1,13.7,2022-04-28,69,Manchester United,5,False
Kai Havertz,MID,Chelsea,0,0,1,0.0,2022-05-22,90,Watford,7,True
Kai Havertz,MID,Chelsea,0,0,1,0.5,2022-04-20,30,Arsenal,1,True
Kai Havertz,MID,Chelsea,0,0,1,0.2,2022-05-07,1,Wolverhampton,1,True
Kai Havertz,MID,Chelsea,0,0,0,0.0,2022-05-11,0,Leicester City,0,False
