name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Kieran Dowell,MID,Norwich,0,0,2,0.0,2021-12-26,65,Arsenal,2,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-12-28,0,Crystal Palace,0,False
Kieran Dowell,MID,Norwich,0,0,1,2.1,2021-12-14,15,Aston Villa,1,True
Kieran Dowell,MID,Norwich,0,0,1,0.0,2022-02-25,9,Southampton,1,False
Kieran Dowell,MID,Norwich,0,0,1,0.3,2022-01-12,25,West Ham,1,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-12-11,0,Manchester United,0,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-08-21,0,Manchester City,0,False
Kieran Dowell,MID,Norwich,0,0,0,2.9,2021-08-14,4,Liverpool,1,True
Kieran Dowell,MID,Norwich,0,0,0,2.1,2021-11-27,8,Wolverhampton,1,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-08-28,0,Leeds United,0,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-02-09,0,Crystal Palace,0,True
Kieran Dowell,MID,Norwich,0,0,2,3.7,2021-10-31,68,Leicester City,2,True
Kieran Dowell,MID,Norwich,0,0,1,0.5,2021-12-05,18,Tottenham,1,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-01-15,0,Everton,0,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-11-30,0,Newcastle United,0,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-11-20,0,Southampton,0,True
Kieran Dowell,MID,Norwich,0,0,1,1.0,2021-11-06,73,Brentford,2,False
Kieran Dowell,MID,Norwich,0,0,1,0.1,2022-02-12,3,Manchester City,1,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-01-21,0,Watford,0,False
Kieran Dowell,MID,Norwich,0,1,0,6.7,2022-04-10,90,Burnley,3,True
Kieran Dowell,MID,Norwich,0,0,1,4.6,2022-05-15,82,Wolverhampton,2,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-04-02,1,Brighton,1,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-03-13,0,Leicester City,0,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-03-05,0,Brentford,0,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-03-10,0,Chelsea,0,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-02-19,0,Liverpool,0,False
Kieran Dowell,MID,Norwich,0,0,2,3.2,2022-04-30,90,Aston Villa,2,False
Kieran Dowell,MID,Norwich,0,0,3,2.7,2022-04-23,90,Newcastle United,2,True
Kieran Dowell,MID,Norwich,1,0,2,12.0,2022-04-16,73,Manchester United,11,False
Kieran Dowell,MID,Norwich,0,1,0,2.1,2021-09-11,61,Arsenal,3,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-09-18,0,Watford,0,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-09-25,0,Everton,0,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-10-02,0,Burnley,0,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-10-23,0,Chelsea,0,False
Kieran Dowell,MID,Norwich,0,0,0,0.0,2021-10-16,0,Brighton,0,True
Kieran Dowell,MID,Norwich,0,0,2,0.0,2022-05-22,60,Tottenham,2,True
Kieran Dowell,MID,Norwich,0,0,4,1.4,2022-05-08,70,West Ham,2,True
Kieran Dowell,MID,Norwich,0,0,0,0.0,2022-05-11,0,Leeds United,0,False
