name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-01-23,0,Tottenham,0,0,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-04-02,0,Brentford,0,0,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-04-09,0,Southampton,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-03-13,0,Newcastle United,0,0,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-03-05,0,Burnley,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-03-10,0,Norwich,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-02-19,0,Crystal Palace,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-04-20,0,Arsenal,0,0,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-05-01,0,Everton,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-04-24,0,West Ham,0,0,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-04-28,0,Manchester United,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-05-22,58,Watford,0,4,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-05-07,0,Wolverhampton,0,0,True
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-05-11,0,Leicester City,0,0,False
Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0.0,2022-05-19,0,Leeds United,0,0,True
