name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Joel Ward,DEF,Crystal Palace,0,0,3,2.5,2021-08-14,90,Chelsea,0,1,False
Joel Ward,DEF,Crystal Palace,2,1,0,2.9,2021-10-30,90,Manchester City,0,8,False
Joel Ward,DEF,Crystal Palace,0,1,0,1.6,2021-11-06,90,Wolverhampton,0,6,True
Joel Ward,DEF,Crystal Palace,0,0,3,2.5,2021-11-20,90,Burnley,0,1,False
Joel Ward,DEF,Crystal Palace,0,0,2,4.5,2021-11-27,90,Aston Villa,0,0,True
Joel Ward,DEF,Crystal Palace,0,0,1,2.1,2021-11-30,90,Leicester City,0,1,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2021-12-05,0,Manchester United,0,0,False
Joel Ward,DEF,Crystal Palace,0,0,1,2.0,2021-12-12,90,Everton,0,2,True
Joel Ward,DEF,Crystal Palace,0,0,2,2.2,2021-12-15,90,Southampton,0,1,True
Joel Ward,DEF,Crystal Palace,0,0,3,2.3,2021-12-26,90,Tottenham,0,1,False
Joel Ward,DEF,Crystal Palace,0,1,0,2.9,2021-08-21,90,Brentford,0,5,True
Joel Ward,DEF,Crystal Palace,0,1,0,1.9,2021-12-28,90,Norwich,0,6,True
Joel Ward,DEF,Crystal Palace,0,0,3,2.8,2022-01-01,90,West Ham,0,1,True
Joel Ward,DEF,Crystal Palace,0,0,1,2.1,2022-01-14,90,Brighton,0,2,False
Joel Ward,DEF,Crystal Palace,0,0,3,0.8,2022-01-23,90,Liverpool,0,0,True
Joel Ward,DEF,Crystal Palace,0,0,1,2.2,2022-02-09,90,Norwich,0,2,False
Joel Ward,DEF,Crystal Palace,0,1,0,3.1,2022-02-12,90,Brentford,0,6,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-02-19,0,Chelsea,0,0,True
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-02-23,0,Watford,0,0,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-02-26,0,Burnley,0,0,True
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-03-05,0,Wolverhampton,0,0,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-03-14,0,Manchester City,0,0,True
Joel Ward,DEF,Crystal Palace,0,0,2,1.4,2021-08-28,90,West Ham,0,1,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-04-04,0,Arsenal,0,0,True
Joel Ward,DEF,Crystal Palace,0,0,2,1.9,2022-04-10,56,Leeds United,0,0,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-04-20,0,Newcastle United,0,0,False
Joel Ward,DEF,Crystal Palace,0,1,0,1.3,2022-04-25,90,Leicester City,0,5,True
Joel Ward,DEF,Crystal Palace,0,0,1,1.9,2022-04-30,90,Southampton,0,1,False
Joel Ward,DEF,Crystal Palace,0,1,0,1.6,2022-05-07,90,Watford,0,6,True
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-05-15,0,Aston Villa,0,0,False
Joel Ward,DEF,Crystal Palace,0,0,0,0.0,2022-05-19,0,Everton,0,0,False
Joel Ward,DEF,Crystal Palace,0,1,0,0.0,2022-05-22,90,Manchester United,0,6,True
Joel Ward,DEF,Crystal Palace,0,1,0,2.4,2021-09-11,90,Tottenham,0,6,True
Joel Ward,DEF,Crystal Palace,0,0,3,4.0,2021-09-18,90,Liverpool,0,0,False
Joel Ward,DEF,Crystal Palace,0,0,1,1.8,2021-09-27,90,Brighton,0,2,True
Joel Ward,DEF,Crystal Palace,0,0,2,4.9,2021-10-03,90,Leeds United,0,1,True
Joel Ward,DEF,Crystal Palace,0,0,2,1.0,2021-10-18,90,Arsenal,0,1,False
Joel Ward,DEF,Crystal Palace,0,0,1,2.6,2021-10-23,90,Newcastle United,0,1,True
