name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Juan Camilo Hernández Suárez,FWD,Watford,1,6.3,2021-08-14,24,Aston Villa,6,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.6,2021-08-21,45,Brighton,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,1.3,2021-12-10,76,Brentford,2,False
Juan Camilo Hernández Suárez,FWD,Watford,0,6.4,2021-11-28,90,Leeds United,2,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2021-12-01,0,Chelsea,0,True
Juan Camilo Hernández Suárez,FWD,Watford,0,5.6,2021-11-20,22,Manchester United,1,True
Juan Camilo Hernández Suárez,FWD,Watford,0,2.5,2021-11-07,16,Arsenal,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,1.3,2021-10-30,45,Southampton,1,True
Juan Camilo Hernández Suárez,FWD,Watford,1,14.1,2021-12-04,45,Manchester City,6,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.3,2021-12-28,45,West Ham,1,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-01-01,1,Tottenham,1,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.1,2022-01-15,6,Newcastle United,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-02-26,0,Manchester United,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-02-08,0,West Ham,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.7,2021-08-29,25,Tottenham,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-02-12,0,Brighton,0,True
Juan Camilo Hernández Suárez,FWD,Watford,0,5.8,2022-01-21,31,Norwich,1,True
Juan Camilo Hernández Suárez,FWD,Watford,0,2.2,2022-02-05,7,Burnley,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,5.0,2022-04-02,77,Liverpool,1,False
Juan Camilo Hernández Suárez,FWD,Watford,3,12.0,2022-03-13,90,Southampton,12,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.8,2022-04-09,38,Leicester City,1,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.2,2022-02-19,1,Aston Villa,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.2,2022-02-23,39,Crystal Palace,1,True
Juan Camilo Hernández Suárez,FWD,Watford,3,13.2,2022-03-06,90,Arsenal,11,True
Juan Camilo Hernández Suárez,FWD,Watford,0,2.5,2022-03-10,90,Wolverhampton,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-05-15,0,Leeds United,0,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-04-30,0,Burnley,0,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-04-16,0,Brentford,0,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-04-23,0,Manchester City,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,1.0,2021-09-11,37,Wolverhampton,1,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-05-22,18,Chelsea,1,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2021-09-18,0,Norwich,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2021-09-25,0,Newcastle United,0,True
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2021-10-02,0,Leicester City,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,4.2,2021-10-16,90,Liverpool,2,True
Juan Camilo Hernández Suárez,FWD,Watford,0,12.2,2021-10-23,90,Everton,5,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-05-07,0,Crystal Palace,0,False
Juan Camilo Hernández Suárez,FWD,Watford,0,0.0,2022-05-11,0,Everton,0,True
