name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Raphael Dias Belloli,MID,Leeds,0,0,5,4.7,2021-08-14,90,Manchester United,1,False
Raphael Dias Belloli,MID,Leeds,2,0,1,15.3,2021-10-31,90,Norwich,9,False
Raphael Dias Belloli,MID,Leeds,3,0,1,11.8,2021-11-07,90,Leeds United,9,True
Raphael Dias Belloli,MID,Leeds,0,0,0,0.0,2021-11-21,0,Tottenham,0,False
Raphael Dias Belloli,MID,Leeds,0,1,0,2.6,2021-11-27,90,Brighton,3,False
Raphael Dias Belloli,MID,Leeds,0,1,0,8.7,2021-11-30,90,Crystal Palace,8,True
Raphael Dias Belloli,MID,Leeds,1,0,2,9.9,2021-12-05,90,Brentford,5,True
Raphael Dias Belloli,MID,Leeds,0,0,2,12.0,2021-12-11,81,Chelsea,7,False
Raphael Dias Belloli,MID,Leeds,0,0,7,2.2,2021-12-14,90,Manchester City,2,False
Raphael Dias Belloli,MID,Leeds,0,0,4,6.8,2021-12-18,90,Arsenal,7,True
Raphael Dias Belloli,MID,Leeds,0,0,2,11.2,2021-08-21,90,Everton,7,True
Raphael Dias Belloli,MID,Leeds,0,0,1,9.3,2022-01-02,90,Burnley,2,True
Raphael Dias Belloli,MID,Leeds,1,0,2,14.4,2022-01-16,90,West Ham,6,False
Raphael Dias Belloli,MID,Leeds,0,0,1,6.9,2022-01-22,90,Newcastle United,2,True
Raphael Dias Belloli,MID,Leeds,0,0,3,3.7,2022-02-09,90,Aston Villa,2,False
Raphael Dias Belloli,MID,Leeds,0,0,2,2.3,2022-02-12,45,Everton,1,False
Raphael Dias Belloli,MID,Leeds,0,0,2,8.7,2022-02-20,45,Manchester United,5,True
Raphael Dias Belloli,MID,Leeds,0,0,6,1.7,2022-02-23,90,Liverpool,2,False
Raphael Dias Belloli,MID,Leeds,0,0,4,10.8,2022-02-26,90,Tottenham,2,True
Raphael Dias Belloli,MID,Leeds,0,0,1,11.0,2022-03-05,90,Leeds United,2,False
Raphael Dias Belloli,MID,Leeds,0,0,3,2.0,2022-03-10,90,Aston Villa,1,True
Raphael Dias Belloli,MID,Leeds,0,0,1,13.3,2022-03-13,90,Norwich,5,True
Raphael Dias Belloli,MID,Leeds,0,0,1,6.8,2021-08-29,90,Burnley,2,False
Raphael Dias Belloli,MID,Leeds,0,0,0,0.0,2022-03-18,0,Wolverhampton,0,False
Raphael Dias Belloli,MID,Leeds,0,0,1,5.6,2022-04-02,90,Southampton,5,True
Raphael Dias Belloli,MID,Leeds,2,1,0,7.4,2022-04-09,82,Watford,10,False
Raphael Dias Belloli,MID,Leeds,0,1,0,3.6,2022-04-25,90,Crystal Palace,3,False
Raphael Dias Belloli,MID,Leeds,0,0,4,5.6,2022-04-30,90,Manchester City,2,True
Raphael Dias Belloli,MID,Leeds,0,0,2,0.3,2022-05-08,59,Arsenal,0,False
Raphael Dias Belloli,MID,Leeds,0,0,2,2.0,2022-05-11,77,Chelsea,2,True
Raphael Dias Belloli,MID,Leeds,0,0,1,9.4,2022-05-15,90,Brighton,2,True
Raphael Dias Belloli,MID,Leeds,2,0,1,0.0,2022-05-22,90,Brentford,9,False
Raphael Dias Belloli,MID,Leeds,0,0,3,5.5,2021-09-12,90,Liverpool,2,True
Raphael Dias Belloli,MID,Leeds,1,0,1,14.3,2021-09-17,66,Newcastle United,8,False
Raphael Dias Belloli,MID,Leeds,2,0,1,10.5,2021-09-25,68,West Ham,8,True
Raphael Dias Belloli,MID,Leeds,0,1,0,3.9,2021-10-02,90,Watford,3,True
Raphael Dias Belloli,MID,Leeds,0,0,0,0.0,2021-10-16,0,Southampton,0,False
Raphael Dias Belloli,MID,Leeds,0,0,1,5.9,2021-10-23,53,Wolverhampton,1,True
