name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Rico Henry,DEF,Brentford,0,1,0,1.7,2021-08-13,90,Arsenal,0,6,True
Rico Henry,DEF,Brentford,0,0,3,1.3,2021-10-30,90,Burnley,0,1,False
Rico Henry,DEF,Brentford,3,0,2,8.0,2021-11-06,68,Norwich,0,10,True
Rico Henry,DEF,Brentford,0,0,3,8.9,2021-11-20,90,Newcastle United,0,7,False
Rico Henry,DEF,Brentford,0,1,0,0.4,2021-11-28,76,Everton,0,6,True
Rico Henry,DEF,Brentford,0,0,2,1.3,2021-12-02,90,Tottenham,0,1,False
Rico Henry,DEF,Brentford,0,0,2,1.2,2021-12-05,90,Leicester City,0,0,False
Rico Henry,DEF,Brentford,0,0,1,3.7,2021-12-10,76,Watford,0,2,True
Rico Henry,DEF,Brentford,0,0,0,0.0,2021-12-26,0,Brighton,0,0,False
Rico Henry,DEF,Brentford,0,1,0,4.1,2021-08-21,90,Crystal Palace,0,6,False
Rico Henry,DEF,Brentford,0,0,0,0.0,2021-12-29,0,Manchester City,0,0,True
Rico Henry,DEF,Brentford,0,0,0,0.0,2022-01-02,0,Aston Villa,0,0,True
Rico Henry,DEF,Brentford,0,0,0,0.0,2022-01-11,0,Southampton,0,0,False
Rico Henry,DEF,Brentford,0,0,1,2.1,2022-01-16,48,Liverpool,0,1,False
Rico Henry,DEF,Brentford,0,0,1,0.5,2022-01-19,26,Manchester United,0,1,True
Rico Henry,DEF,Brentford,0,0,0,0.3,2022-01-22,25,Wolverhampton,0,1,True
Rico Henry,DEF,Brentford,0,0,2,2.3,2022-02-09,90,Manchester City,0,1,False
Rico Henry,DEF,Brentford,0,1,0,5.4,2022-02-12,90,Crystal Palace,0,6,True
Rico Henry,DEF,Brentford,0,0,2,1.2,2022-02-19,90,Arsenal,0,1,False
Rico Henry,DEF,Brentford,0,0,2,2.0,2022-02-26,90,Newcastle United,0,1,True
Rico Henry,DEF,Brentford,0,0,1,1.7,2022-03-05,90,Norwich,0,2,False
Rico Henry,DEF,Brentford,0,1,0,0.8,2022-03-12,90,Burnley,0,6,True
Rico Henry,DEF,Brentford,0,0,1,2.9,2021-08-28,90,Aston Villa,0,2,False
Rico Henry,DEF,Brentford,0,0,2,2.5,2022-03-20,73,Leeds United,0,1,False
Rico Henry,DEF,Brentford,0,0,1,2.9,2022-04-02,87,Chelsea,0,2,False
Rico Henry,DEF,Brentford,1,1,0,5.4,2022-04-10,90,West Ham,0,7,True
Rico Henry,DEF,Brentford,0,0,1,3.4,2022-04-16,90,Watford,0,2,False
Rico Henry,DEF,Brentford,0,1,0,5.4,2022-04-23,90,Tottenham,0,6,True
Rico Henry,DEF,Brentford,0,0,3,1.4,2022-05-02,90,Manchester United,0,1,False
Rico Henry,DEF,Brentford,0,1,0,4.1,2022-05-07,90,Southampton,0,6,True
Rico Henry,DEF,Brentford,0,0,2,11.4,2022-05-15,90,Everton,0,7,False
Rico Henry,DEF,Brentford,0,0,1,0.0,2022-05-22,62,Leicester City,0,2,True
Rico Henry,DEF,Brentford,0,0,1,2.3,2021-09-11,90,Brighton,0,2,True
Rico Henry,DEF,Brentford,0,1,0,0.1,2021-09-18,74,Wolverhampton,0,5,False
Rico Henry,DEF,Brentford,0,0,3,2.1,2021-09-25,90,Liverpool,0,1,True
Rico Henry,DEF,Brentford,0,0,1,4.7,2021-10-03,90,West Ham,0,2,False
Rico Henry,DEF,Brentford,0,0,1,3.3,2021-10-16,90,Chelsea,0,2,True
Rico Henry,DEF,Brentford,0,0,2,1.3,2021-10-24,90,Leeds United,0,1,True
