name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,12.0,2021-10-30,70,Tottenham,12,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,2.9,2021-11-06,90,Manchester City,1,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,9.7,2021-11-20,90,Watford,5,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.3,2021-11-28,26,Chelsea,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,14.9,2021-12-02,87,Arsenal,13,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,11.2,2021-12-05,90,Crystal Palace,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,9.1,2021-12-11,90,Norwich,9,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,4.2,2021-12-27,90,Newcastle United,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,14.7,2021-12-30,90,Burnley,12,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,4.1,2022-01-03,90,Wolverhampton,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-01-15,0,Aston Villa,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,5.4,2022-01-19,70,Brentford,2,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,8.4,2022-01-22,90,West Ham,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,2.3,2022-02-08,22,Burnley,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,7.2,2022-02-12,90,Southampton,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,2,14.9,2022-02-15,90,Brighton,8,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,7.2,2022-02-20,84,Leicester City,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,9.6,2022-02-26,90,Watford,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-03-06,0,Manchester City,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,21.3,2022-03-12,82,Tottenham,17,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-04-02,0,Leeds United,0,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,6.2,2022-04-09,90,Everton,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,21.8,2022-04-16,90,Norwich,17,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-04-19,0,Liverpool,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,2,10.5,2022-04-23,90,Arsenal,7,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,7.7,2022-04-28,90,Chelsea,9,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,1,10.0,2022-05-02,90,Brentford,7,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,3.0,2022-05-07,90,Brighton,1,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,0.0,2022-05-22,0,Crystal Palace,0,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,17.8,2021-09-11,90,Newcastle United,13,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,18.7,2021-09-19,90,West Ham,6,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,5.8,2021-09-25,90,Aston Villa,2,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,2.2,2021-10-02,33,Everton,1,True
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,5.6,2021-10-16,90,Leeds United,2,False
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,0,5.9,2021-10-24,90,Liverpool,1,True
