name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Shandon Baptiste,MID,Brentford,0,0,2,6.4,2021-12-26,90,Brighton,2,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-08-13,0,Arsenal,0,True
Shandon Baptiste,MID,Brentford,0,0,1,5.1,2021-12-10,90,Watford,2,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-08-21,0,Crystal Palace,0,False
Shandon Baptiste,MID,Brentford,0,0,1,0.3,2021-12-02,34,Tottenham,1,False
Shandon Baptiste,MID,Brentford,0,0,0,1.5,2021-11-28,20,Everton,1,True
Shandon Baptiste,MID,Brentford,2,0,1,6.2,2021-12-05,68,Leicester City,9,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-11-06,0,Norwich,0,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-10-30,0,Burnley,0,False
Shandon Baptiste,MID,Brentford,0,0,0,0.4,2021-11-20,1,Newcastle United,1,False
Shandon Baptiste,MID,Brentford,0,0,1,2.7,2021-12-29,90,Manchester City,2,True
Shandon Baptiste,MID,Brentford,0,0,0,5.0,2022-03-20,34,Leeds United,1,False
Shandon Baptiste,MID,Brentford,0,0,0,1.6,2022-01-02,29,Aston Villa,1,True
Shandon Baptiste,MID,Brentford,0,0,3,1.8,2022-01-11,55,Southampton,1,False
Shandon Baptiste,MID,Brentford,0,0,1,0.7,2022-01-16,67,Liverpool,2,False
Shandon Baptiste,MID,Brentford,0,0,1,2.1,2022-01-19,26,Manchester United,1,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-02-09,0,Manchester City,0,False
Shandon Baptiste,MID,Brentford,0,0,2,0.9,2022-01-22,52,Wolverhampton,1,True
Shandon Baptiste,MID,Brentford,0,0,0,0.1,2022-02-12,4,Crystal Palace,1,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-08-28,1,Aston Villa,1,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-02-26,0,Newcastle United,0,True
Shandon Baptiste,MID,Brentford,0,0,1,0.5,2022-02-19,22,Arsenal,1,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-03-12,0,Burnley,0,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-03-05,0,Norwich,0,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-04-02,0,Chelsea,0,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-04-10,0,West Ham,0,True
Shandon Baptiste,MID,Brentford,0,0,1,0.0,2022-05-22,19,Leicester City,1,True
Shandon Baptiste,MID,Brentford,0,1,0,0.5,2021-09-11,74,Brighton,3,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-04-16,0,Watford,0,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-05-02,0,Manchester United,0,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-04-23,0,Tottenham,0,True
Shandon Baptiste,MID,Brentford,0,0,0,0.2,2022-05-07,9,Southampton,1,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2022-05-15,0,Everton,0,False
Shandon Baptiste,MID,Brentford,0,1,0,0.0,2021-09-18,63,Wolverhampton,0,False
Shandon Baptiste,MID,Brentford,0,0,0,1.6,2021-09-25,22,Liverpool,1,True
Shandon Baptiste,MID,Brentford,0,0,0,2.0,2021-10-03,28,West Ham,1,False
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-10-16,0,Chelsea,0,True
Shandon Baptiste,MID,Brentford,0,0,0,0.0,2021-10-24,0,Leeds United,0,True
