name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Pierre Lees-Melou,MID,Norwich,0,0,3,0.5,2021-12-26,24,Arsenal,1,True
Pierre Lees-Melou,MID,Norwich,0,0,0,0.0,2021-12-14,0,Aston Villa,0,True
Pierre Lees-Melou,MID,Norwich,0,0,3,6.3,2021-08-14,90,Liverpool,2,True
Pierre Lees-Melou,MID,Norwich,0,0,5,1.9,2021-08-21,90,Manchester City,2,False
Pierre Lees-Melou,MID,Norwich,0,0,0,0.7,2021-12-11,14,Manchester United,0,True
Pierre Lees-Melou,MID,Norwich,0,0,0,0.0,2021-11-27,0,Wolverhampton,0,True
Pierre Lees-Melou,MID,Norwich,0,0,1,3.9,2021-11-30,45,Newcastle United,1,False
Pierre Lees-Melou,MID,Norwich,0,0,1,8.0,2021-11-06,90,Brentford,2,False
Pierre Lees-Melou,MID,Norwich,0,0,0,0.0,2021-11-20,0,Southampton,0,True
Pierre Lees-Melou,MID,Norwich,0,0,0,0.0,2021-10-31,0,Leicester City,0,True
Pierre Lees-Melou,MID,Norwich,0,0,2,3.3,2021-12-05,71,Tottenham,2,False
Pierre Lees-Melou,MID,Norwich,0,0,3,7.5,2021-12-28,90,Crystal Palace,2,False
Pierre Lees-Melou,MID,Norwich,0,0,2,1.9,2022-01-12,90,West Ham,2,False
Pierre Lees-Melou,MID,Norwich,0,0,1,5.2,2022-01-15,90,Everton,2,True
Pierre Lees-Melou,MID,Norwich,0,0,1,2.6,2022-02-25,18,Southampton,1,False
Pierre Lees-Melou,MID,Norwich,0,0,1,1.4,2022-02-09,74,Crystal Palace,2,True
Pierre Lees-Melou,MID,Norwich,0,0,1,2.4,2021-08-28,72,Leeds United,4,True
Pierre Lees-Melou,MID,Norwich,0,0,2,3.1,2022-02-12,62,Manchester City,2,True
Pierre Lees-Melou,MID,Norwich,0,1,0,0.6,2022-04-02,60,Brighton,3,False
Pierre Lees-Melou,MID,Norwich,0,1,0,1.2,2022-01-21,90,Watford,3,False
Pierre Lees-Melou,MID,Norwich,0,1,0,7.7,2022-04-10,68,Burnley,7,True
Pierre Lees-Melou,MID,Norwich,0,0,0,0.1,2022-02-19,8,Liverpool,1,False
Pierre Lees-Melou,MID,Norwich,0,0,2,0.6,2022-03-13,90,Leicester City,2,False
Pierre Lees-Melou,MID,Norwich,0,0,0,1.7,2022-03-05,9,Brentford,1,True
Pierre Lees-Melou,MID,Norwich,0,0,3,1.6,2022-03-10,90,Chelsea,5,True
Pierre Lees-Melou,MID,Norwich,0,0,3,4.8,2022-04-16,81,Manchester United,2,False
Pierre Lees-Melou,MID,Norwich,0,0,3,1.6,2022-04-23,90,Newcastle United,2,True
Pierre Lees-Melou,MID,Norwich,0,0,1,2.8,2022-04-30,66,Aston Villa,2,False
Pierre Lees-Melou,MID,Norwich,0,0,1,3.0,2021-09-11,90,Arsenal,2,False
Pierre Lees-Melou,MID,Norwich,1,0,1,3.5,2022-05-15,90,Wolverhampton,3,False
Pierre Lees-Melou,MID,Norwich,0,0,4,0.0,2022-05-22,70,Tottenham,2,True
Pierre Lees-Melou,MID,Norwich,0,0,0,0.0,2021-09-18,0,Watford,0,True
Pierre Lees-Melou,MID,Norwich,0,0,2,6.0,2021-09-25,90,Everton,1,False
Pierre Lees-Melou,MID,Norwich,0,1,0,2.3,2021-10-02,79,Burnley,3,False
Pierre Lees-Melou,MID,Norwich,0,1,0,5.4,2021-10-16,90,Brighton,3,True
Pierre Lees-Melou,MID,Norwich,0,0,3,3.5,2022-05-08,45,West Ham,1,True
Pierre Lees-Melou,MID,Norwich,0,0,3,2.0,2022-05-11,90,Leeds United,2,False
Pierre Lees-Melou,MID,Norwich,0,0,3,0.0,2021-10-23,45,Chelsea,0,False
