name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,total_points,was_home
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,2.3,2021-08-15,90,Tottenham,0,2,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,2,2.8,2021-10-30,90,Crystal Palace,0,1,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,2.4,2021-11-06,90,Manchester United,0,6,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2021-11-21,0,Everton,0,0,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,3.6,2021-11-28,90,West Ham,0,2,True
Rúben Santos Gato Alves Dias,DEF,Man City,1,0,1,6.4,2021-12-01,90,Aston Villa,0,9,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,3.6,2021-12-04,90,Watford,0,2,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,1.5,2021-12-11,90,Wolverhampton,0,5,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,1.1,2021-12-14,64,Leicester City,0,5,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,7.9,2021-12-19,69,Newcastle United,0,12,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,3,6.7,2021-12-26,90,Leeds United,0,4,True
Rúben Santos Gato Alves Dias,DEF,Man City,2,1,0,6.6,2021-08-21,90,Norwich,0,11,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,1.9,2021-12-29,90,Brentford,0,6,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,3.5,2022-01-01,90,Arsenal,0,2,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-01-15,0,Chelsea,0,0,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,2.8,2022-01-22,90,Southampton,0,2,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,2.8,2022-02-09,90,Brentford,0,6,True
Rúben Santos Gato Alves Dias,DEF,Man City,2,1,0,6.5,2022-02-12,90,Norwich,0,10,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,3,2.2,2022-02-19,90,Tottenham,0,1,True
Rúben Santos Gato Alves Dias,DEF,Man City,1,1,0,2.1,2022-02-26,90,Everton,0,7,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-03-06,0,Manchester United,0,0,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-03-14,0,Crystal Palace,0,0,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,4.5,2021-08-28,90,Arsenal,0,6,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-04-02,0,Burnley,0,0,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-04-10,0,Liverpool,0,0,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.8,2022-04-20,45,Brighton,0,1,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,5.4,2022-04-23,90,Watford,0,2,True
Rúben Santos Gato Alves Dias,DEF,Man City,3,1,0,5.5,2022-04-30,90,Leicester City,0,12,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,4.2,2022-05-08,45,Newcastle United,0,4,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-05-11,0,Wolverhampton,0,0,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-05-15,0,West Ham,0,0,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.0,2022-05-22,0,Aston Villa,0,0,True
Rúben Santos Gato Alves Dias,DEF,Man City,1,1,0,4.2,2021-09-11,90,Leeds United,0,7,False
Rúben Santos Gato Alves Dias,DEF,Man City,2,1,0,7.2,2021-09-18,90,Southampton,0,8,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,1,0,5.7,2021-09-25,90,Chelsea,0,5,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,2,1.2,2021-10-03,90,Liverpool,0,0,False
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,0,0.5,2021-10-16,18,Burnley,0,1,True
Rúben Santos Gato Alves Dias,DEF,Man City,0,0,1,1.7,2021-10-23,90,Brighton,0,2,False
