name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,total_points,was_home
Gabriel Teodoro Martinelli Silva,MID,Arsenal,3,0,1,19.0,2021-12-18,90,Leicester City,15,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,12.2,2021-12-15,81,West Ham,7,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,4.9,2021-12-26,81,Norwich,3,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,1,3.6,2021-08-13,70,Brentford,2,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,2,2.5,2021-08-22,78,Chelsea,2,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,8.7,2021-11-27,26,Newcastle United,6,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,8.3,2021-12-11,90,Southampton,6,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,3,8.6,2021-12-02,90,Manchester United,5,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.2,2021-11-07,1,Watford,1,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-11-20,0,Liverpool,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-10-30,0,Leeds United,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,0.6,2021-12-06,70,Everton,3,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,2,4.0,2022-01-01,90,Manchester City,2,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2022-03-19,0,Aston Villa,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,1,3.2,2022-04-04,45,Crystal Palace,1,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,0.9,2022-02-10,68,Wolverhampton,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-08-28,0,Manchester City,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,2,8.7,2022-04-09,73,Brighton,2,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,7.5,2022-01-23,90,Burnley,3,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,1,5.3,2022-04-16,90,Southampton,2,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.6,2022-04-20,20,Chelsea,1,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,1,0,9.9,2022-03-13,77,Leeds United,6,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2022-02-19,0,Brentford,0,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,2,4.2,2022-03-16,90,Liverpool,2,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,1,6.4,2022-02-24,70,Wolverhampton,2,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.1,2022-04-23,26,Manchester United,1,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,1,0,1,5.9,2022-05-01,90,West Ham,6,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,1,8.9,2022-03-06,72,Watford,7,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,2,1.7,2022-05-16,37,Newcastle United,1,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-09-11,0,Norwich,0,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,2,0,1,0.0,2022-05-22,90,Everton,12,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-09-18,0,Burnley,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-09-26,0,Tottenham,0,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-10-02,0,Brighton,0,False
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,3.7,2021-10-18,9,Crystal Palace,4,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,0,0.0,2021-10-22,1,Aston Villa,1,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,1,11.2,2022-05-08,77,Leicester City,5,True
Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,3,3.9,2022-05-12,63,Tottenham,2,False
