name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wilfred Ndidi,Leicester,Tottenham,2024-08-19,True,90.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,4.8,0.0,1.0,2.0,0.1,90.0,2.0,Leicester,False,Fulham,,0.53
Wilfred Ndidi,Leicester,Fulham,2024-08-24,False,90.0,0.0,0.07,0.0,0.04,2.0,1.0,1.0,5.0,0.0,1.0,2.0,0.08,90.0,5.0,Leicester,True,Aston Villa,-0.34,0.66
Wilfred Ndidi,Leicester,Aston Villa,2024-08-31,True,88.0,0.0,0.0,1.0,0.51,5.0,0.0,1.0,4.9,0.0,1.0,3.0,0.39,89.33,8.0,Leicester,False,Crystal Palace,2.07,0.2
Wilfred Ndidi,Leicester,Crystal Palace,2024-09-14,False,75.0,0.0,0.0,2.0,1.41,8.0,0.0,4.0,9.2,1.0,1.0,4.25,0.79,85.75,2.0,Leicester,True,Everton,4.46,0.61
Wilfred Ndidi,Leicester,Everton,2024-09-21,True,90.0,0.0,0.1,0.0,0.0,2.0,3.0,0.0,4.9,0.0,1.0,3.8,0.65,86.6,2.0,Leicester,False,Arsenal,-1.31,-0.56
Wilfred Ndidi,Leicester,Arsenal,2024-09-28,False,90.0,0.0,0.0,1.0,0.04,2.0,0.0,1.0,7.6,0.0,1.0,3.8,0.83,87.17,2.0,Leicester,True,Bournemouth,,0.84
Wilfred Ndidi,Leicester,Bournemouth,2024-10-05,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.1,0.0,1.0,3.8,0.82,87.57,2.0,Leicester,False,Southampton,-3.27,-0.31
Wilfred Ndidi,Leicester,Southampton,2024-10-19,False,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.8,0.0,1.0,3.2,0.62,87.88,2.0,Leicester,True,Nottingham Forest,,1.2
Wilfred Ndidi,Leicester,Nottingham Forest,2024-10-25,True,73.0,0.0,0.03,0.0,0.0,2.0,1.0,0.0,2.1,0.0,1.0,2.0,0.23,86.22,,,,,,
,Leicester,,,,,,,,,,,,,,,,,,,Leicester,False,Ipswich Town,,
,Leicester,,,,,,,,,,,,,,,,,,,Leicester,False,Manchester United,0.11,-0.41
,Leicester,,,,,,,,,,,,,,,,,,,Leicester,True,Chelsea,-2.98,0.0
