name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Samuel Amo-Ameyaw,Southampton,Newcastle United,2024-08-17,False,9.0,0.0,0.03,0.0,0.04,1.0,1.0,1.0,2.5,0.0,0.0,1.0,0.03,9.0,0.0,Southampton,True,Nottingham Forest,3.03,1.2
Samuel Amo-Ameyaw,Southampton,Nottingham Forest,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.5,0.02,4.5,0.0,Southampton,False,Brentford,4.79,-0.15
Samuel Amo-Ameyaw,Southampton,Brentford,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.33,0.01,3.0,0.0,Southampton,True,Manchester United,1.12,0.39
Samuel Amo-Ameyaw,Southampton,Manchester United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.25,0.01,2.25,0.0,Southampton,True,Ipswich Town,,
Samuel Amo-Ameyaw,Southampton,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.2,0.01,1.8,0.0,Southampton,False,Bournemouth,-0.76,-0.04
Samuel Amo-Ameyaw,Southampton,Bournemouth,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.5,0.0,Southampton,False,Arsenal,0.71,-0.56
Samuel Amo-Ameyaw,Southampton,Arsenal,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.29,0.0,Southampton,True,Leicester City,-1.16,0.47
Samuel Amo-Ameyaw,Southampton,Leicester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.12,0.0,Southampton,False,Manchester City,3.44,-1.51
Samuel Amo-Ameyaw,Southampton,Manchester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,Southampton,,,,,,,,,,,,,,,,,,,Southampton,True,Everton,0.11,0.61
,Southampton,,,,,,,,,,,,,,,,,,,Southampton,False,Wolverhampton,2.86,-0.53
,Southampton,,,,,,,,,,,,,,,,,,,Southampton,True,Liverpool,-0.47,0.24
