name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Armstrong Oko-Flex,West Ham,Manchester City,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Fulham,,-0.3
Armstrong Oko-Flex,West Ham,Fulham,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Southampton,0.96,-1.07
Armstrong Oko-Flex,West Ham,Southampton,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Liverpool,0.66,-1.33
Armstrong Oko-Flex,West Ham,Liverpool,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Bournemouth,,1.46
Armstrong Oko-Flex,West Ham,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Manchester United,2.8,
Armstrong Oko-Flex,West Ham,Manchester United,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Crystal Palace,2.25,
Armstrong Oko-Flex,West Ham,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Leeds United,-5.24,
Armstrong Oko-Flex,West Ham,Leeds United,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Arsenal,4.81,-0.0
Armstrong Oko-Flex,West Ham,Arsenal,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Brentford,3.83,0.69
Armstrong Oko-Flex,West Ham,Brentford,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Leicester City,-1.82,
Armstrong Oko-Flex,West Ham,Leicester City,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Nottingham Forest,,
Armstrong Oko-Flex,West Ham,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Wolverhampton,4.02,-0.46
Armstrong Oko-Flex,West Ham,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Everton,-1.75,0.34
Armstrong Oko-Flex,West Ham,Everton,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Newcastle United,-0.75,
Armstrong Oko-Flex,West Ham,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Chelsea,-1.67,-0.25
Armstrong Oko-Flex,West Ham,Chelsea,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Tottenham,5.86,-0.03
Armstrong Oko-Flex,West Ham,Tottenham,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Nottingham Forest,,
Armstrong Oko-Flex,West Ham,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Brighton,4.06,-0.39
Armstrong Oko-Flex,West Ham,Brighton,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Aston Villa,-0.6,
Armstrong Oko-Flex,West Ham,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Southampton,3.84,-0.38
Armstrong Oko-Flex,West Ham,Southampton,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Newcastle United,,
Armstrong Oko-Flex,West Ham,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Brighton,1.39,-0.71
Armstrong Oko-Flex,West Ham,Brighton,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Fulham,,1.37
Armstrong Oko-Flex,West Ham,Fulham,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Arsenal,,0.36
Armstrong Oko-Flex,West Ham,Arsenal,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Bournemouth,,0.19
Armstrong Oko-Flex,West Ham,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Liverpool,-1.96,-0.53
Armstrong Oko-Flex,West Ham,Liverpool,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Crystal Palace,,
Armstrong Oko-Flex,West Ham,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Manchester City,3.95,
Armstrong Oko-Flex,West Ham,Manchester City,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Manchester United,2.79,
Armstrong Oko-Flex,West Ham,Manchester United,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Brentford,,-0.55
Armstrong Oko-Flex,West Ham,Brentford,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Leicester City,,
Armstrong Oko-Flex,West Ham,Leicester City,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Leeds United,,
Armstrong Oko-Flex,West Ham,Leeds United,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Aston Villa,-2.62,
Armstrong Oko-Flex,West Ham,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Tottenham,-2.08,1.07
Armstrong Oko-Flex,West Ham,Tottenham,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Chelsea,-1.22,-0.72
Armstrong Oko-Flex,West Ham,Chelsea,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Everton,-0.01,-0.63
Armstrong Oko-Flex,West Ham,Everton,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Wolverhampton,-3.77,-0.48
Armstrong Oko-Flex,West Ham,Wolverhampton,True,0,0,0.0,0,0,0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
