name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nikola Vlasic,West Ham,Manchester City,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Fulham,,-0.3
Nikola Vlasic,West Ham,Fulham,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Southampton,0.96,-1.07
Nikola Vlasic,West Ham,Southampton,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Liverpool,0.66,-1.33
Nikola Vlasic,West Ham,Liverpool,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Bournemouth,,1.46
Nikola Vlasic,West Ham,Bournemouth,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Manchester United,2.8,-0.1
Nikola Vlasic,West Ham,Manchester United,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Crystal Palace,2.25,0.81
Nikola Vlasic,West Ham,Crystal Palace,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Leeds United,-5.24,-0.79
Nikola Vlasic,West Ham,Leeds United,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Arsenal,4.81,-0.0
Nikola Vlasic,West Ham,Arsenal,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Brentford,3.83,0.69
Nikola Vlasic,West Ham,Brentford,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Leicester City,-1.82,-0.05
Nikola Vlasic,West Ham,Leicester City,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Nottingham Forest,,
Nikola Vlasic,West Ham,Nottingham Forest,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Wolverhampton,4.02,-0.46
Nikola Vlasic,West Ham,Wolverhampton,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Everton,-1.75,0.34
Nikola Vlasic,West Ham,Everton,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Newcastle United,-0.75,-0.34
Nikola Vlasic,West Ham,Newcastle United,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Chelsea,-1.67,-0.25
Nikola Vlasic,West Ham,Chelsea,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Tottenham,5.86,-0.03
Nikola Vlasic,West Ham,Tottenham,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Nottingham Forest,,
Nikola Vlasic,West Ham,Nottingham Forest,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Brighton,4.06,-0.39
Nikola Vlasic,West Ham,Brighton,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Aston Villa,-0.6,0.55
Nikola Vlasic,West Ham,Aston Villa,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Southampton,3.84,-0.38
Nikola Vlasic,West Ham,Southampton,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Newcastle United,,0.73
Nikola Vlasic,West Ham,Newcastle United,True,0,0,0.0,0,0,0,False,0.0,West Ham,True,Brighton,1.39,-0.71
Nikola Vlasic,West Ham,Brighton,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Fulham,,1.37
Nikola Vlasic,West Ham,Fulham,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Arsenal,,0.36
Nikola Vlasic,West Ham,Arsenal,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Bournemouth,,0.19
Nikola Vlasic,West Ham,Bournemouth,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Liverpool,-1.96,-0.53
Nikola Vlasic,West Ham,Liverpool,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Crystal Palace,,0.13
Nikola Vlasic,West Ham,Crystal Palace,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Manchester City,3.95,-1.26
Nikola Vlasic,West Ham,Manchester City,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Manchester United,2.79,0.38
Nikola Vlasic,West Ham,Manchester United,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Brentford,,-0.55
Nikola Vlasic,West Ham,Brentford,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Leicester City,,0.83
Nikola Vlasic,West Ham,Leicester City,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Leeds United,,-0.8
Nikola Vlasic,West Ham,Leeds United,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Aston Villa,-2.62,0.59
Nikola Vlasic,West Ham,Aston Villa,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Tottenham,-2.08,1.07
Nikola Vlasic,West Ham,Tottenham,True,0,0,0.0,0,0,0,False,0.0,West Ham,False,Chelsea,-1.22,-0.72
Nikola Vlasic,West Ham,Chelsea,False,0,0,0.0,0,0,0,False,0.0,West Ham,False,Everton,-0.01,-0.63
Nikola Vlasic,West Ham,Everton,False,0,0,0.0,0,0,0,False,0.0,West Ham,True,Wolverhampton,-3.77,-0.48
Nikola Vlasic,West Ham,Wolverhampton,True,0,0,0.0,0,0,0,False,,Wolves,False,Manchester United,-0.63,-0.1
