goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,1.0,0.427788645029068,85.0,AMC,2024-05-19,0.0730850249528884,0.0,1.0
1.0,4.0,0.2471404671669006,90.0,AMC,2024-05-11,0.0,0.0,0.0
0.0,0.0,0.0,83.0,FW,2024-05-04,0.0,0.0,0.0
0.0,1.0,0.0198657494038343,78.0,AMC,2024-04-27,0.084116905927658,1.0,1.0
0.0,3.0,0.1285201460123062,33.0,Sub,2024-04-24,0.0,0.0,0.0
2.0,3.0,0.883619487285614,80.0,FW,2024-04-13,0.0181439705193042,0.0,1.0
0.0,1.0,0.0131325274705886,33.0,Sub,2024-04-06,0.0,0.0,0.0
0.0,0.0,0.0,10.0,Sub,2024-04-02,0.0,0.0,0.0
0.0,2.0,0.1875438243150711,19.0,AMC,2024-02-10,0.0,0.0,0.0
3.0,5.0,1.457529902458191,90.0,AMC,2024-02-04,0.3259250223636627,0.0,1.0
0.0,3.0,0.1101123467087745,90.0,AMC,2024-02-01,0.1381903737783432,1.0,2.0
0.0,3.0,0.8875386118888855,90.0,AMC,2024-01-22,0.1173352003097534,0.0,1.0
1.0,3.0,0.9675207138061525,85.0,AMC,2023-12-30,0.4433367550373077,1.0,2.0
0.0,3.0,0.1114915609359741,90.0,AMC,2023-12-27,0.3917061686515808,1.0,2.0
0.0,1.0,0.079938419163227,87.0,FW,2023-12-24,0.0318634249269962,0.0,1.0
0.0,4.0,0.1512472331523895,90.0,FW,2023-12-17,0.1478528380393982,0.0,3.0
1.0,5.0,0.7931383848190308,90.0,FWL,2023-12-09,0.0,0.0,0.0
0.0,1.0,0.0152669055387377,90.0,FW,2023-12-05,0.3952765762805938,1.0,1.0
1.0,3.0,0.4528647065162658,90.0,FW,2023-12-02,0.0,0.0,0.0
1.0,2.0,0.4154879748821258,86.0,FW,2023-11-27,0.0234234072268009,0.0,1.0
0.0,3.0,0.1333835124969482,90.0,FW,2023-11-11,0.4014512300491333,1.0,3.0
0.0,1.0,0.0443483814597129,90.0,AMC,2023-11-04,0.0,0.0,0.0
0.0,4.0,0.3466374576091766,90.0,FW,2023-10-28,0.0,0.0,0.0
1.0,5.0,0.354870855808258,86.0,FW,2023-10-21,0.1457381397485733,0.0,2.0
0.0,0.0,0.0,80.0,FW,2023-10-08,0.0,0.0,0.0
0.0,0.0,0.0,89.0,FW,2023-09-30,0.6011964082717896,1.0,2.0
0.0,0.0,0.0,76.0,FW,2023-09-23,0.0,0.0,0.0
0.0,2.0,0.0744349732995033,63.0,FW,2023-09-16,0.0,0.0,0.0
1.0,2.0,0.4846419095993042,90.0,AMC,2023-09-03,0.0,0.0,0.0
0.0,2.0,0.1481488794088363,87.0,AMC,2023-08-26,0.0,0.0,0.0
0.0,1.0,0.6011396646499634,90.0,AMC,2023-08-19,0.517451286315918,0.0,3.0
0.0,5.0,0.6917670369148254,79.0,FW,2023-08-14,0.0639659017324447,0.0,1.0
12.0,73.0,10.229120277799666,2499.0,,,3.920058634132147,7.0,28.0
0.43217286914765907,2.6290516206482595,0.3683956882760984,2499.0,,,0.14117858226166197,0.25210084033613445,1.0084033613445378
