name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2022-01-02,0,Brentford,31042,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.1,2022-02-26,2,Manchester City,29960,1,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-01-15,0,Norwich,31947,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,1,1.4,2021-12-26,14,Chelsea,31067,1,True
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-12-14,0,Norwich,34064,0,False
Anwar El Ghazi,MID,Aston Villa,1,1,0,6.5,2021-08-21,90,Newcastle United,75151,9,True
Anwar El Ghazi,MID,Aston Villa,0,0,2,0.8,2021-08-14,59,Watford,82948,1,False
Anwar El Ghazi,MID,Aston Villa,0,0,1,4.8,2021-08-28,90,Brentford,117718,1,True
Anwar El Ghazi,MID,Aston Villa,0,0,2,1.3,2021-10-31,18,West Ham,39504,1,True
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-12-11,0,Liverpool,34742,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,1,3.6,2021-11-27,13,Crystal Palace,36690,4,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-02-08,0,Newcastle United,30663,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.2,2021-11-20,6,Brighton,37583,1,True
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-12-01,0,Manchester City,36683,0,True
Anwar El Ghazi,MID,Aston Villa,0,0,1,4.9,2021-11-05,78,Southampton,38127,1,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-12-05,0,Leeds United,35720,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.7,2022-02-12,9,Leicester City,30411,1,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-01-22,0,Aston Villa,30533,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-02-19,0,Southampton,30106,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-03-07,0,Tottenham,29814,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-03-13,0,Wolverhampton,29811,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-03-17,0,Newcastle United,29811,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-04-03,0,West Ham,29634,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-04-06,0,Burnley,29634,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-04-09,0,Manchester United,29527,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-04-20,0,Leeds United,29372,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-05-01,0,Chelsea,29280,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-04-24,0,Liverpool,29305,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-09-11,0,Chelsea,90355,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-09-18,0,Everton,76271,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-05-22,0,Arsenal,29249,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-09-25,0,Manchester United,59938,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-10-03,0,Tottenham,50986,0,False
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.0,2021-10-16,0,Wolverhampton,46633,0,True
Anwar El Ghazi,MID,Aston Villa,0,0,0,0.1,2021-10-22,13,Arsenal,42920,1,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-05-08,0,Leeds United,29252,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-05-11,0,Watford,29252,0,False
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-05-15,0,Brentford,29313,0,True
Anwar El Ghazi,MID,Everton,0,0,0,0.0,2022-05-19,0,Crystal Palace,29313,0,True
