name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Adam Webster,DEF,Brighton,0,1,0,3.3,2021-12-26,90,Brentford,0,14303,5,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-12-29,0,Chelsea,0,14263,0,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-12-15,0,Wolverhampton,0,14118,0,True
Adam Webster,DEF,Brighton,0,0,1,2.6,2021-08-14,90,Burnley,0,38441,2,False
Adam Webster,DEF,Brighton,0,1,0,3.9,2021-08-21,90,Watford,0,43513,5,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-10-30,0,Liverpool,0,17616,0,False
Adam Webster,DEF,Brighton,0,0,2,3.5,2021-08-28,90,Everton,0,47355,1,True
Adam Webster,DEF,Brighton,0,1,0,1.5,2021-11-27,90,Leicester City,0,16628,6,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-12-04,0,Southampton,0,15538,0,False
Adam Webster,DEF,Brighton,0,0,0,0.3,2021-11-06,15,Newcastle United,0,17313,1,True
Adam Webster,DEF,Brighton,0,0,1,0.3,2021-12-01,35,West Ham,0,16616,1,False
Adam Webster,DEF,Brighton,0,0,2,3.5,2021-11-20,90,Aston Villa,0,16983,0,False
Adam Webster,DEF,Brighton,3,1,0,12.7,2022-02-12,90,Watford,0,57072,15,False
Adam Webster,DEF,Brighton,0,0,2,2.6,2022-02-15,90,Manchester United,0,57072,1,False
Adam Webster,DEF,Brighton,0,0,1,2.5,2022-01-23,90,Leeds United,0,19403,2,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-03-12,0,Liverpool,0,30133,0,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-03-16,0,Tottenham,0,30133,0,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-02-26,0,Aston Villa,0,45254,0,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-02-19,0,Burnley,0,73147,0,True
Adam Webster,DEF,Brighton,0,0,2,1.0,2022-01-02,90,Everton,0,14140,0,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-03-05,0,Newcastle United,0,36160,0,False
Adam Webster,DEF,Brighton,0,0,1,2.6,2022-01-14,90,Crystal Palace,0,14950,2,True
Adam Webster,DEF,Brighton,3,0,1,9.0,2022-01-18,90,Chelsea,0,14950,11,True
Adam Webster,DEF,Brighton,0,0,0,0.5,2021-09-11,36,Brentford,0,45588,1,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-09-19,0,Leeds United,0,33428,0,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-09-27,0,Crystal Palace,0,25090,0,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-10-23,0,Manchester City,0,18057,0,True
Adam Webster,DEF,Brighton,0,0,1,0.6,2022-04-09,5,Arsenal,0,25062,1,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-10-02,0,Arsenal,0,21116,0,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2021-10-16,0,Norwich,0,19198,0,False
Adam Webster,DEF,Brighton,0,0,1,0.0,2022-05-22,90,West Ham,0,23451,2,True
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-04-02,0,Norwich,0,26145,0,True
Adam Webster,DEF,Brighton,0,0,0,0.5,2022-04-30,27,Wolverhampton,0,24536,1,False
Adam Webster,DEF,Brighton,0,0,2,1.4,2022-04-24,61,Southampton,0,24712,1,True
Adam Webster,DEF,Brighton,0,0,1,1.1,2022-05-15,28,Leicester City,0,23534,1,False
Adam Webster,DEF,Brighton,0,0,0,0.0,2022-04-16,0,Tottenham,0,25125,0,False
Adam Webster,DEF,Brighton,0,0,2,0.7,2022-04-20,29,Manchester City,0,25125,-1,False
Adam Webster,DEF,Brighton,0,0,0,1.0,2022-05-07,23,Manchester United,0,23536,1,True
