name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Rayan Ait Nouri,DEF,Wolves,0,0,3,3.7,2022-03-18,90,Leicester City,0,170369,1,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-12-19,0,Chelsea,0,84757,0,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2022-02-27,0,West Ham,0,171561,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2022-01-03,0,Manchester United,0,56826,0,False
Rayan Ait Nouri,DEF,Wolves,3,0,1,6.6,2022-01-15,90,Southampton,0,54746,11,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-12-15,0,Brighton,0,113190,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-08-14,0,Leeds United,0,44020,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,1,6.1,2021-11-01,90,Everton,0,18136,4,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-08-29,0,Manchester United,0,34310,0,True
Rayan Ait Nouri,DEF,Wolves,0,1,0,6.2,2021-11-27,90,Norwich,0,41808,6,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,1.0,2021-08-22,6,Tottenham,0,40898,1,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.3,2022-02-10,27,Arsenal,0,149033,1,True
Rayan Ait Nouri,DEF,Wolves,0,1,0,2.8,2021-12-04,90,Liverpool,0,49713,6,True
Rayan Ait Nouri,DEF,Wolves,0,1,0,5.8,2021-12-01,90,Burnley,0,46421,6,True
Rayan Ait Nouri,DEF,Wolves,0,0,1,3.9,2021-12-11,90,Manchester City,0,58637,2,False
Rayan Ait Nouri,DEF,Wolves,3,1,0,8.2,2021-11-20,90,West Ham,0,23057,9,True
Rayan Ait Nouri,DEF,Wolves,0,0,2,3.0,2021-11-06,90,Crystal Palace,0,22096,1,False
Rayan Ait Nouri,DEF,Wolves,0,1,0,4.1,2022-02-13,90,Tottenham,0,150952,5,False
Rayan Ait Nouri,DEF,Wolves,0,0,1,2.8,2022-01-22,90,Brentford,0,111321,2,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2022-03-13,0,Everton,0,176452,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,1,3.6,2022-02-20,87,Leeds United,0,178910,1,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2022-03-05,0,Crystal Palace,0,173206,0,True
Rayan Ait Nouri,DEF,Wolves,0,0,2,3.3,2022-02-24,90,Arsenal,0,178910,1,False
Rayan Ait Nouri,DEF,Wolves,1,1,0,3.3,2022-03-10,90,Watford,0,173206,9,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2022-04-02,0,Aston Villa,0,165036,0,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.1,2022-04-08,4,Newcastle United,0,148614,1,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,0,121515,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,3,2.2,2022-04-30,90,Brighton,0,114672,1,True
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-09-11,0,Watford,0,26967,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-09-18,0,Brentford,0,22853,0,True
Rayan Ait Nouri,DEF,Wolves,0,0,3,0.0,2022-05-22,90,Liverpool,0,121750,1,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-09-26,0,Southampton,0,19700,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-10-02,0,Newcastle United,0,17484,0,True
Rayan Ait Nouri,DEF,Wolves,0,1,0,4.1,2021-10-23,82,Leicester City,0,15985,6,False
Rayan Ait Nouri,DEF,Wolves,0,0,0,0.0,2021-10-16,0,Aston Villa,0,16634,0,False
Rayan Ait Nouri,DEF,Wolves,0,0,2,3.4,2022-05-07,90,Chelsea,0,111001,1,False
Rayan Ait Nouri,DEF,Wolves,0,0,5,2.9,2022-05-11,90,Manchester City,0,111001,0,True
Rayan Ait Nouri,DEF,Wolves,3,0,1,8.8,2022-05-15,90,Norwich,0,122708,11,True
