name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Thiago Emiliano da Silva,DEF,Chelsea,2,1,0,3.8,2021-12-19,90,Wolverhampton,0,589360,8,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,2,2.1,2022-01-02,90,Liverpool,0,421908,1,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,1.0,2022-01-15,90,Manchester City,0,439853,2,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,3.5,2022-01-18,90,Brighton,0,439853,2,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,2.5,2021-12-26,51,Aston Villa,0,599126,1,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.0,2021-12-29,0,Brighton,0,484595,0,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,6.2,2021-12-16,90,Everton,0,564796,2,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.0,2021-08-22,0,Arsenal,0,208598,0,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.0,2021-08-14,0,Crystal Palace,0,219781,0,True
Thiago Emiliano da Silva,DEF,Chelsea,3,0,1,4.0,2021-11-28,90,Manchester United,0,336183,8,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,3.1,2021-08-28,45,Liverpool,0,173055,1,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,2,3.3,2021-12-11,90,Leicester City,0,549043,1,True
Thiago Emiliano da Silva,DEF,Chelsea,0,1,0,2.9,2021-10-30,90,Newcastle United,0,319298,6,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,4.7,2022-05-19,90,Leeds United,0,700327,2,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.9,2021-12-01,45,Watford,0,387958,1,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,6.5,2021-11-06,90,Burnley,0,333825,2,True
Thiago Emiliano da Silva,DEF,Chelsea,1,0,3,7.3,2021-12-04,90,West Ham,0,417737,8,False
Thiago Emiliano da Silva,DEF,Chelsea,0,1,0,2.1,2021-11-20,90,Leeds United,0,329966,6,False
Thiago Emiliano da Silva,DEF,Chelsea,0,1,0,1.9,2022-04-09,62,Southampton,0,699453,6,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,4,2.4,2022-04-02,90,Brentford,0,726822,0,True
Thiago Emiliano da Silva,DEF,Chelsea,2,1,0,6.2,2022-01-23,90,Tottenham,0,433314,13,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,4.4,2022-05-01,90,Everton,0,740178,2,False
Thiago Emiliano da Silva,DEF,Chelsea,1,1,0,3.6,2022-04-24,90,West Ham,0,731373,7,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,1.9,2022-04-28,90,Manchester United,0,731373,2,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,2,1.6,2022-04-20,45,Arsenal,0,680580,0,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.0,2022-03-13,0,Newcastle United,0,762463,0,True
Thiago Emiliano da Silva,DEF,Chelsea,2,1,0,2.4,2022-02-19,90,Crystal Palace,0,461010,8,False
Thiago Emiliano da Silva,DEF,Chelsea,0,1,0,2.7,2022-03-05,90,Burnley,0,777736,6,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,3.6,2022-03-10,90,Norwich,0,777736,2,False
Thiago Emiliano da Silva,DEF,Chelsea,0,1,0,5.3,2021-09-11,90,Aston Villa,0,162043,6,True
Thiago Emiliano da Silva,DEF,Chelsea,3,1,0,12.4,2021-09-19,90,Tottenham,0,167213,15,False
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,1.9,2021-09-25,61,Manchester City,0,229045,2,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,3.2,2021-10-02,90,Southampton,0,340865,1,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.0,2021-10-16,0,Brentford,0,312650,0,False
Thiago Emiliano da Silva,DEF,Chelsea,0,1,0,3.6,2021-10-23,90,Norwich,0,314146,6,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,1,0.0,2022-05-22,90,Watford,0,713966,2,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,2,5.4,2022-05-07,90,Wolverhampton,0,750438,1,True
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0.0,2022-05-11,0,Leicester City,0,750438,0,False
