name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Joseph Willock,MID,Newcastle,0,0,2,0.0,2021-12-19,45,Manchester City,44907,1,True
Joseph Willock,MID,Newcastle,0,0,0,0.0,2021-12-27,0,Manchester United,43345,0,True
Joseph Willock,MID,Newcastle,0,0,1,0.5,2021-12-16,3,Liverpool,44897,1,False
Joseph Willock,MID,Newcastle,0,0,2,2.4,2021-08-21,89,Aston Villa,125295,2,False
Joseph Willock,MID,Newcastle,0,0,0,0.0,2021-08-15,0,West Ham,95790,0,True
Joseph Willock,MID,Newcastle,0,0,2,4.2,2021-11-27,90,Arsenal,46431,2,False
Joseph Willock,MID,Newcastle,0,1,0,9.7,2022-02-26,82,Brentford,107988,8,False
Joseph Willock,MID,Newcastle,0,0,1,1.7,2021-08-28,83,Southampton,120274,2,True
Joseph Willock,MID,Newcastle,0,0,4,4.8,2021-12-12,90,Leeds United,46963,2,False
Joseph Willock,MID,Newcastle,0,0,2,0.0,2021-10-30,24,Chelsea,50976,1,True
Joseph Willock,MID,Newcastle,0,0,3,3.6,2021-11-20,70,Brentford,47197,2,True
Joseph Willock,MID,Newcastle,0,0,0,0.0,2021-11-06,0,Brighton,48482,0,False
Joseph Willock,MID,Newcastle,0,1,0,1.6,2021-11-30,72,Norwich,50149,3,True
Joseph Willock,MID,Newcastle,0,1,0,4.9,2021-12-04,90,Burnley,49152,3,True
Joseph Willock,MID,Newcastle,0,0,1,5.1,2022-02-08,90,Everton,39757,2,True
Joseph Willock,MID,Newcastle,0,0,0,0.0,2022-01-15,0,Watford,40370,0,True
Joseph Willock,MID,Newcastle,0,1,0,6.2,2022-02-13,90,Aston Villa,39600,6,True
Joseph Willock,MID,Newcastle,0,1,0,7.0,2022-01-22,90,Leicester City,39954,3,False
Joseph Willock,MID,Newcastle,0,0,0,0.0,2022-05-16,0,Arsenal,76425,0,True
Joseph Willock,MID,Newcastle,0,0,0,0.0,2022-03-13,0,Chelsea,365133,0,False
Joseph Willock,MID,Newcastle,0,0,1,6.1,2022-03-17,90,Everton,365133,2,False
Joseph Willock,MID,Newcastle,3,0,1,11.9,2022-02-19,87,West Ham,41604,10,False
Joseph Willock,MID,Newcastle,0,0,1,3.2,2022-03-05,90,Brighton,475335,2,True
Joseph Willock,MID,Newcastle,0,0,1,3.2,2022-03-10,90,Southampton,475335,2,False
Joseph Willock,MID,Newcastle,0,0,0,0.0,2022-04-08,0,Wolverhampton,166828,0,True
Joseph Willock,MID,Newcastle,0,0,5,3.2,2022-04-03,90,Tottenham,200933,5,False
Joseph Willock,MID,Newcastle,0,0,1,0.0,2022-04-30,66,Liverpool,105580,2,True
Joseph Willock,MID,Newcastle,0,1,0,6.4,2022-04-23,90,Norwich,119587,3,False
Joseph Willock,MID,Newcastle,0,0,3,5.0,2021-09-11,85,Manchester United,92909,2,False
Joseph Willock,MID,Newcastle,0,0,1,2.7,2021-09-17,90,Leicester City,89846,2,True
Joseph Willock,MID,Newcastle,0,0,0,0.5,2022-04-17,21,Leeds United,130126,4,True
Joseph Willock,MID,Newcastle,0,0,0,0.4,2022-04-20,13,Crystal Palace,130126,1,True
Joseph Willock,MID,Newcastle,0,0,1,5.7,2021-09-25,82,Watford,69954,2,False
Joseph Willock,MID,Newcastle,0,0,1,0.2,2021-10-02,35,Wolverhampton,65044,1,False
Joseph Willock,MID,Newcastle,0,0,3,1.0,2021-10-17,76,Tottenham,56822,2,True
Joseph Willock,MID,Newcastle,0,0,0,0.1,2021-10-23,24,Crystal Palace,56579,1,False
Joseph Willock,MID,Newcastle,0,0,0,0.0,2022-05-22,0,Burnley,70821,0,False
Joseph Willock,MID,Newcastle,0,0,0,0.0,2022-05-08,0,Manchester City,87016,0,False
