name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,1.4,2022-03-19,90,Arsenal,155524,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,2.5,2021-12-26,90,Chelsea,197326,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,2.2,2021-12-14,90,Norwich,215399,3,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,1.4,2022-02-26,71,Brighton,153578,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.0,2021-08-14,0,Watford,72328,0,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,0.4,2021-08-21,88,Newcastle United,58428,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,2.3,2021-08-28,90,Brentford,60764,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.0,2021-10-31,0,West Ham,308654,0,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,4.4,2022-01-02,90,Brentford,187189,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,4.4,2022-01-15,90,Manchester United,170357,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,2.5,2021-12-11,90,Liverpool,209234,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,0.5,2021-11-27,23,Crystal Palace,196904,0,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,2.9,2022-02-09,90,Leicester City,170280,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.0,2021-11-20,0,Brighton,207515,0,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.0,2021-11-05,0,Southampton,255867,0,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,10.6,2021-12-01,90,Manchester City,192530,5,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,1.6,2021-12-05,76,Leeds United,204371,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,3.4,2022-02-13,90,Newcastle United,166417,1,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,2.4,2022-01-22,90,Everton,169040,3,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,1.9,2022-03-13,78,West Ham,159318,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,9.7,2022-03-05,90,Southampton,148168,8,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,4.1,2022-03-10,86,Leicester City,148168,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,1.3,2022-02-19,57,Watford,157558,1,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.2,2022-04-02,18,Wolverhampton,163920,1,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,4,6.6,2022-04-09,90,Tottenham,159315,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.6,2022-04-30,17,Norwich,150928,1,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,2.2,2022-04-23,75,Leeds United,148665,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,1.8,2021-09-11,79,Chelsea,67777,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,10.0,2021-09-18,90,Everton,85205,6,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,1,1,0,7.7,2021-09-25,90,Manchester United,133317,7,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,5.4,2021-10-03,90,Tottenham,264426,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,0.0,2022-05-22,90,Manchester City,176323,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,2.5,2021-10-16,67,Wolverhampton,314904,3,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,2.6,2021-10-22,90,Arsenal,328890,1,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,1.9,2022-05-07,90,Burnley,153292,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,2,0,2,11.4,2022-05-10,90,Liverpool,153292,9,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,5.5,2022-05-15,90,Crystal Palace,188169,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,6.0,2022-05-19,90,Burnley,188169,2,True
