name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
André Filipe Tavares Gomes,MID,Everton,0,0,1,1.6,2021-12-16,70,Chelsea,6956,1,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-11-01,0,Wolverhampton,7122,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,3.2,2021-08-28,9,Brighton,10422,1,False
André Filipe Tavares Gomes,MID,Everton,0,0,3,6.6,2021-12-12,90,Crystal Palace,6857,2,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-08-21,0,Leicester City,11412,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-08-14,0,Southampton,10273,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-11-21,0,Manchester City,6705,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-11-28,0,Brentford,6566,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-11-07,0,Tottenham,6914,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,2,0.5,2022-02-08,59,Newcastle United,7446,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-12-01,0,Liverpool,6490,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,4.2,2021-12-06,24,Arsenal,6448,4,True
André Filipe Tavares Gomes,MID,Everton,0,0,1,1.5,2022-01-22,50,Aston Villa,7361,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-02-12,0,Leicester City,7395,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-03-13,0,Wolverhampton,7287,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.2,2022-03-17,2,Newcastle United,7287,1,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-03-07,0,Tottenham,7230,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,2,0.4,2022-02-19,45,Southampton,7310,1,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-02-26,0,Manchester City,7312,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,1.9,2022-01-02,3,Brighton,7735,1,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,2.1,2021-09-13,29,Burnley,11466,1,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-05-22,0,Arsenal,7178,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,3,2.1,2021-09-18,27,Aston Villa,11859,1,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-05-08,0,Leeds United,7057,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-05-11,0,Watford,7057,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,2,4.0,2022-01-15,90,Norwich,7406,2,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-09-25,0,Norwich,10379,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-10-02,0,Manchester United,8790,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,3,1.2,2022-05-15,71,Brentford,7123,2,True
André Filipe Tavares Gomes,MID,Everton,0,0,2,1.1,2022-05-19,45,Crystal Palace,7123,1,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-10-17,0,West Ham,8048,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2021-10-23,0,Watford,7572,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-04-09,0,Manchester United,7189,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-04-03,0,West Ham,7302,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-04-06,0,Burnley,7302,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-05-01,0,Chelsea,7059,0,True
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-04-24,0,Liverpool,7142,0,False
André Filipe Tavares Gomes,MID,Everton,0,0,0,0.0,2022-04-20,0,Leeds United,7161,0,True
