name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Scott McTominay,MID,Man Utd,0,0,0,0.0,2022-02-26,0,Watford,42556,0,True
Scott McTominay,MID,Man Utd,0,0,1,5.1,2022-01-03,90,Wolverhampton,41800,1,True
Scott McTominay,MID,Man Utd,0,0,0,0.0,2022-01-15,0,Aston Villa,31034,0,False
Scott McTominay,MID,Man Utd,0,1,0,4.5,2022-01-19,83,Brentford,31034,3,False
Scott McTominay,MID,Man Utd,0,0,1,3.4,2021-12-27,77,Newcastle United,25473,2,False
Scott McTominay,MID,Man Utd,2,0,1,9.5,2021-12-30,90,Burnley,25635,12,True
Scott McTominay,MID,Man Utd,0,0,1,4.8,2021-08-14,68,Leicester City,36489,2,True
Scott McTominay,MID,Man Utd,0,0,0,1.0,2021-08-22,14,Southampton,42982,1,False
Scott McTominay,MID,Man Utd,0,1,0,2.7,2021-10-30,90,Tottenham,21444,3,False
Scott McTominay,MID,Man Utd,0,0,0,0.0,2021-08-29,0,Wolverhampton,33341,0,False
Scott McTominay,MID,Man Utd,0,0,1,2.2,2021-11-28,90,Chelsea,22082,1,False
Scott McTominay,MID,Man Utd,0,1,0,3.7,2021-12-05,90,Crystal Palace,24078,2,True
Scott McTominay,MID,Man Utd,0,0,1,2.5,2022-02-08,79,Burnley,39276,2,False
Scott McTominay,MID,Man Utd,0,0,2,0.5,2021-11-20,45,Watford,22012,0,False
Scott McTominay,MID,Man Utd,0,0,2,1.2,2021-11-06,90,Manchester City,23206,2,True
Scott McTominay,MID,Man Utd,0,1,0,6.5,2021-12-11,90,Norwich,25325,3,False
Scott McTominay,MID,Man Utd,0,0,2,3.6,2021-12-02,90,Arsenal,23059,1,True
Scott McTominay,MID,Man Utd,0,0,1,2.0,2022-02-12,75,Southampton,65126,1,True
Scott McTominay,MID,Man Utd,0,1,0,6.3,2022-02-15,90,Brighton,65126,5,True
Scott McTominay,MID,Man Utd,0,1,0,6.2,2022-01-22,90,West Ham,31879,3,True
Scott McTominay,MID,Man Utd,0,0,0,0.0,2022-03-12,0,Tottenham,33106,0,True
Scott McTominay,MID,Man Utd,0,0,0,0.8,2022-04-02,54,Leeds United,31235,0,True
Scott McTominay,MID,Man Utd,0,0,0,0.0,2022-04-09,0,Everton,30456,0,False
Scott McTominay,MID,Man Utd,0,0,4,3.6,2022-03-06,90,Manchester City,35706,2,False
Scott McTominay,MID,Man Utd,0,0,2,0.8,2022-02-20,90,Leicester City,50391,1,False
Scott McTominay,MID,Man Utd,0,0,0,0.0,2022-04-16,0,Norwich,28019,0,True
Scott McTominay,MID,Man Utd,0,0,0,0.0,2022-04-19,0,Liverpool,28019,0,False
Scott McTominay,MID,Man Utd,0,0,3,3.6,2022-04-23,90,Arsenal,29311,2,False
Scott McTominay,MID,Man Utd,0,0,1,1.9,2022-04-28,90,Chelsea,29311,2,True
Scott McTominay,MID,Man Utd,0,1,0,5.8,2022-05-02,90,Brentford,29212,3,True
Scott McTominay,MID,Man Utd,0,0,0,0.0,2021-09-11,0,Newcastle United,21860,0,True
Scott McTominay,MID,Man Utd,0,0,1,5.4,2021-09-19,90,West Ham,19309,2,False
Scott McTominay,MID,Man Utd,0,1,0,1.9,2021-09-25,81,Aston Villa,19893,3,True
Scott McTominay,MID,Man Utd,0,0,5,6.0,2021-10-24,90,Liverpool,21149,2,True
Scott McTominay,MID,Man Utd,0,0,1,6.3,2021-10-02,90,Everton,20495,2,True
Scott McTominay,MID,Man Utd,0,0,2,1.1,2021-10-16,10,Leeds United,21661,1,False
Scott McTominay,MID,Man Utd,0,0,1,0.0,2022-05-22,90,Crystal Palace,28243,2,False
Scott McTominay,MID,Man Utd,0,0,4,0.5,2022-05-07,90,Brighton,28507,2,False
