name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Kurt Zouma,DEF,West Ham,0,0,3,0.2,2022-03-20,90,Tottenham,1,146757,-1,False
Kurt Zouma,DEF,West Ham,2,1,0,4.8,2022-02-27,90,Wolverhampton,0,106678,8,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2022-01-01,0,Crystal Palace,0,102435,0,False
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2022-01-12,0,Norwich,0,102435,0,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2022-01-16,0,Leicester City,0,96359,0,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2021-12-26,0,Southampton,0,108633,0,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2021-12-28,0,Watford,0,106580,0,False
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,0,121754,0,False
Kurt Zouma,DEF,Chelsea,0,0,0,0.0,2021-08-14,0,Crystal Palace,0,99447,0,True
Kurt Zouma,DEF,West Ham,0,0,2,1.2,2021-11-28,90,Manchester City,0,152627,1,False
Kurt Zouma,DEF,West Ham,0,0,1,1.2,2021-10-31,90,Aston Villa,0,123099,2,False
Kurt Zouma,DEF,Chelsea,0,0,0,0.0,2021-08-22,0,Arsenal,0,86341,0,False
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2021-08-28,0,Crystal Palace,0,65227,0,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2021-12-12,0,Burnley,0,134423,0,False
Kurt Zouma,DEF,West Ham,0,0,2,2.7,2021-12-04,70,Chelsea,0,159740,1,True
Kurt Zouma,DEF,West Ham,1,1,0,2.5,2022-02-08,90,Watford,0,101109,7,True
Kurt Zouma,DEF,West Ham,0,0,2,9.4,2021-11-07,90,Liverpool,0,123633,7,True
Kurt Zouma,DEF,West Ham,0,0,1,3.1,2021-12-01,90,Brighton,0,159363,2,True
Kurt Zouma,DEF,West Ham,0,0,1,1.8,2021-11-20,90,Wolverhampton,0,154898,2,False
Kurt Zouma,DEF,West Ham,0,0,2,3.3,2022-05-15,90,Manchester City,0,106567,1,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,0,102140,0,False
Kurt Zouma,DEF,West Ham,0,0,0,0.7,2022-04-10,28,Brentford,0,115965,1,False
Kurt Zouma,DEF,West Ham,0,0,1,2.4,2022-04-03,90,Everton,0,114707,2,True
Kurt Zouma,DEF,West Ham,0,0,1,3.0,2022-01-22,90,Manchester United,0,95441,2,False
Kurt Zouma,DEF,West Ham,0,0,2,2.8,2022-05-01,90,Arsenal,0,103889,1,True
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2022-04-24,0,Chelsea,0,105587,0,False
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,0,110154,0,True
Kurt Zouma,DEF,West Ham,0,0,1,5.8,2022-03-13,90,Aston Villa,0,105949,2,True
Kurt Zouma,DEF,West Ham,0,0,1,3.8,2022-02-19,90,Newcastle United,0,97929,2,True
Kurt Zouma,DEF,West Ham,0,0,1,3.1,2022-03-05,90,Liverpool,0,103075,2,False
Kurt Zouma,DEF,West Ham,0,0,0,0.0,2021-09-11,0,Southampton,0,75941,0,False
Kurt Zouma,DEF,West Ham,0,0,2,3.1,2021-09-19,90,Manchester United,0,74020,1,True
Kurt Zouma,DEF,West Ham,0,0,1,2.6,2021-09-25,90,Leicester City,0,92508,2,False
Kurt Zouma,DEF,West Ham,0,1,0,2.0,2021-10-24,90,Tottenham,0,106573,6,True
Kurt Zouma,DEF,West Ham,0,0,2,1.9,2021-10-03,90,Brentford,0,103256,0,True
Kurt Zouma,DEF,West Ham,2,1,0,2.4,2021-10-17,90,Everton,0,102510,8,False
Kurt Zouma,DEF,West Ham,0,0,3,0.0,2022-05-22,90,Brighton,0,110397,1,False
Kurt Zouma,DEF,West Ham,0,1,0,2.4,2022-05-08,90,Norwich,0,105183,6,False
