name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-03-18,0,Leicester City,99333,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2021-12-19,11,Chelsea,132641,1,True
Adama Traoré,MID,Wolves,0,1,0,5.2,2021-12-15,85,Brighton,129733,3,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2021-11-01,0,Everton,192891,0,True
Adama Traoré,MID,Wolves,0,0,1,9.4,2021-08-29,86,Manchester United,94846,2,True
Adama Traoré,MID,Wolves,0,0,1,0.7,2021-12-11,66,Manchester City,129267,2,False
Adama Traoré,MID,Wolves,0,0,1,12.1,2021-08-14,90,Leeds United,71206,2,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-02-10,0,Arsenal,114213,0,True
Adama Traoré,MID,Wolves,0,0,0,0.5,2021-11-27,22,Norwich,144702,1,False
Adama Traoré,MID,Wolves,0,0,1,15.1,2021-08-22,90,Tottenham,85215,2,True
Adama Traoré,MID,Wolves,0,0,0,1.3,2021-11-20,14,West Ham,151722,1,True
Adama Traoré,MID,Wolves,0,0,1,0.3,2021-11-06,22,Crystal Palace,169980,1,False
Adama Traoré,MID,Wolves,0,1,0,6.4,2021-12-01,90,Burnley,138029,3,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-02-13,0,Tottenham,109718,0,False
Adama Traoré,MID,Wolves,0,1,0,1.2,2021-12-04,87,Liverpool,131362,3,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-03-13,0,Everton,100348,0,False
Adama Traoré,MID,Wolves,0,0,0,0.2,2022-01-22,15,Brentford,124292,1,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-02-20,0,Leeds United,105791,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-02-24,0,Arsenal,105791,0,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-03-05,0,Crystal Palace,101681,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-03-10,0,Watford,101681,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-02-27,0,West Ham,103179,0,False
Adama Traoré,MID,Wolves,0,0,0,0.5,2022-01-03,24,Manchester United,120629,1,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-05-07,0,Chelsea,96143,0,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-05-11,0,Manchester City,96143,0,True
Adama Traoré,MID,Wolves,0,1,0,5.2,2021-09-11,80,Watford,319053,3,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-05-22,0,Liverpool,95467,0,False
Adama Traoré,MID,Wolves,0,0,2,6.3,2021-09-18,90,Brentford,369081,2,True
Adama Traoré,MID,Wolves,0,0,1,5.3,2022-01-15,12,Southampton,120940,6,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2021-09-26,19,Southampton,334831,1,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2021-10-02,1,Newcastle United,290930,1,True
Adama Traoré,MID,Wolves,0,0,2,4.4,2021-10-16,90,Aston Villa,222681,5,False
Adama Traoré,MID,Wolves,0,1,0,2.5,2021-10-23,75,Leicester City,214490,3,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,98058,0,False
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-04-02,0,Aston Villa,98473,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-05-15,0,Norwich,95773,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-04-30,0,Brighton,96537,0,True
Adama Traoré,MID,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,96918,0,False
