name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Ozan Kabak,DEF,Norwich,0,0,5,1.2,2021-12-26,90,Arsenal,0,4785,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-12-28,0,Crystal Palace,0,4903,0,False
Ozan Kabak,DEF,Norwich,0,0,1,1.8,2021-12-14,45,Aston Villa,0,5552,1,True
Ozan Kabak,DEF,Norwich,0,0,2,1.6,2021-10-31,90,Leicester City,0,5608,1,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-11-27,0,Wolverhampton,0,4935,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-12-05,0,Tottenham,0,4667,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-02-09,0,Crystal Palace,0,4695,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-11-20,0,Southampton,0,4894,0,True
Ozan Kabak,DEF,Norwich,0,0,1,7.5,2021-12-11,90,Manchester United,0,4632,2,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-11-30,0,Newcastle United,0,4916,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-11-06,0,Brentford,0,5709,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-02-12,0,Manchester City,0,4519,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-01-21,0,Watford,0,4776,0,False
Ozan Kabak,DEF,Norwich,0,0,2,1.0,2022-03-13,90,Leicester City,0,4511,1,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-03-05,0,Brentford,0,4469,0,True
Ozan Kabak,DEF,Norwich,0,0,3,2.8,2022-03-10,90,Chelsea,0,4469,1,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-02-19,0,Liverpool,0,4447,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-02-25,0,Southampton,0,4552,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-01-12,0,West Ham,0,4764,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-01-15,0,Everton,0,4765,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2021-09-11,0,Arsenal,0,2476,0,False
Ozan Kabak,DEF,Norwich,0,0,3,1.8,2021-09-18,90,Watford,0,2861,1,True
Ozan Kabak,DEF,Norwich,0,0,1,2.4,2021-09-25,68,Everton,0,3573,1,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-05-22,0,Tottenham,0,4276,0,True
Ozan Kabak,DEF,Norwich,0,1,0,1.9,2021-10-02,90,Burnley,0,3858,6,False
Ozan Kabak,DEF,Norwich,0,1,0,1.9,2021-10-16,90,Brighton,0,4591,5,True
Ozan Kabak,DEF,Norwich,0,0,7,1.7,2021-10-23,90,Chelsea,0,5365,-1,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-04-10,0,Burnley,0,4456,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-05-08,0,West Ham,0,4294,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-05-11,0,Leeds United,0,4294,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-04-02,0,Brighton,0,4513,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-04-30,0,Aston Villa,0,4424,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-04-23,0,Newcastle United,0,4402,0,True
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-04-16,0,Manchester United,0,4420,0,False
Ozan Kabak,DEF,Norwich,0,0,0,0.0,2022-05-15,0,Wolverhampton,0,4278,0,False
