name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-03-19,0,Aston Villa,0,64,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-02-10,0,Wolverhampton,0,100,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-01-23,0,Burnley,0,0,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-03-13,0,Leeds United,0,63,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-03-16,0,Liverpool,0,63,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-03-06,0,Watford,0,67,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-02-19,0,Brentford,0,70,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-02-24,0,Wolverhampton,0,70,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-05-22,0,Everton,0,62,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-05-08,0,Leicester City,0,62,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-05-12,0,Tottenham,0,62,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-04-09,0,Brighton,0,63,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-04-04,0,Crystal Palace,0,64,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-05-01,0,West Ham,0,63,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-04-23,0,Manchester United,0,63,0,True
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-04-16,0,Southampton,0,63,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-04-20,0,Chelsea,0,63,0,False
Ryan Alebiosu,DEF,Arsenal,0,0,0,0.0,2022-05-16,0,Newcastle United,0,61,0,False
