name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Ben Godfrey,DEF,Everton,0,0,1,4.3,2021-12-16,90,Chelsea,0,40905,2,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2021-08-21,0,Leicester City,0,67924,0,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2021-08-14,0,Southampton,0,73737,0,True
Ben Godfrey,DEF,Everton,0,0,1,1.6,2021-11-28,90,Brentford,0,42832,1,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2021-08-28,0,Brighton,0,55256,0,False
Ben Godfrey,DEF,Everton,0,0,2,3.8,2021-11-01,90,Wolverhampton,0,45792,1,False
Ben Godfrey,DEF,Everton,0,0,3,6.8,2021-12-12,90,Crystal Palace,0,41317,1,False
Ben Godfrey,DEF,Everton,0,0,3,1.6,2021-11-21,90,Manchester City,0,43733,1,False
Ben Godfrey,DEF,Everton,0,0,1,0.7,2021-12-06,90,Arsenal,0,41119,1,True
Ben Godfrey,DEF,Everton,0,1,0,4.2,2021-11-07,90,Tottenham,0,44325,6,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-02-08,0,Newcastle United,0,44579,0,False
Ben Godfrey,DEF,Everton,0,0,4,1.8,2021-12-01,90,Liverpool,0,41982,0,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-02-12,0,Leicester City,0,41137,0,True
Ben Godfrey,DEF,Everton,0,0,1,4.8,2022-01-22,90,Aston Villa,0,49137,1,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-02-26,0,Manchester City,0,37451,0,True
Ben Godfrey,DEF,Everton,0,0,3,4.9,2022-01-02,90,Brighton,0,57475,1,True
Ben Godfrey,DEF,Everton,0,0,1,2.4,2022-03-13,90,Wolverhampton,0,36870,1,True
Ben Godfrey,DEF,Everton,0,1,0,3.6,2022-03-17,90,Newcastle United,0,36870,6,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-03-07,0,Tottenham,0,36719,0,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-02-19,0,Southampton,0,38649,0,False
Ben Godfrey,DEF,Everton,1,0,2,7.0,2022-01-15,90,Norwich,0,51162,2,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-05-15,0,Brentford,0,36089,0,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-05-19,0,Crystal Palace,0,36089,0,True
Ben Godfrey,DEF,Everton,0,1,0,3.3,2022-04-09,90,Manchester United,0,38111,6,True
Ben Godfrey,DEF,Everton,0,0,1,1.7,2021-09-13,60,Burnley,0,43402,2,True
Ben Godfrey,DEF,Everton,0,0,2,1.3,2022-04-03,90,West Ham,0,38374,1,False
Ben Godfrey,DEF,Everton,0,0,3,3.1,2021-09-18,79,Aston Villa,0,43610,0,False
Ben Godfrey,DEF,Everton,0,0,3,3.0,2022-04-06,90,Burnley,0,38374,0,False
Ben Godfrey,DEF,Everton,0,1,0,6.6,2021-09-25,90,Norwich,0,45692,6,True
Ben Godfrey,DEF,Everton,0,0,1,3.6,2021-10-02,90,Manchester United,0,44715,2,False
Ben Godfrey,DEF,Everton,0,0,1,5.7,2021-10-17,90,West Ham,0,45404,2,True
Ben Godfrey,DEF,Everton,0,0,5,3.2,2021-10-23,90,Watford,0,47777,0,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-05-22,0,Arsenal,0,36113,0,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-05-01,0,Chelsea,0,37987,0,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-04-24,0,Liverpool,0,38886,0,False
Ben Godfrey,DEF,Everton,0,0,1,1.5,2022-04-20,90,Leeds United,0,38805,2,True
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-05-08,0,Leeds United,0,36450,0,False
Ben Godfrey,DEF,Everton,0,0,0,0.0,2022-05-11,0,Watford,0,36450,0,False
