name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alex Mighten,Nott'm Forest,Newcastle United,2022-08-06,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.02,1.0,0.0,7.0,0,0,0,0,0,0.0,Nott'm Forest,True,West Ham,,0.63
Alex Mighten,Nott'm Forest,West Ham,,True,0,,,,,0,,,0.0,0,0,0.02,0.5,0.0,3.5,0,0,0,0,0,0.0,Nott'm Forest,False,Everton,,-0.63
Alex Mighten,Nott'm Forest,Everton,,False,0,,,,,0,,,0.0,0,0,0.02,0.33,0.0,2.33,0,0,0,0,0,0.0,Nott'm Forest,True,Tottenham,,1.07
Alex Mighten,Nott'm Forest,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.02,0.25,0.0,1.75,0,0,0,0,0,0.0,Nott'm Forest,False,Manchester City,,-1.26
Alex Mighten,Nott'm Forest,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.02,0.2,0.0,1.4,0,0,0,0,0,0.0,Nott'm Forest,True,Bournemouth,,1.46
Alex Mighten,Nott'm Forest,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.02,0.0,0.0,1.17,0,0,0,0,0,0.0,Nott'm Forest,True,Fulham,,-0.3
Alex Mighten,Nott'm Forest,Fulham,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,1.0,0,0,0,0,0,0.0,Nott'm Forest,False,Leeds United,,-0.8
Alex Mighten,Nott'm Forest,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.88,0,0,0,0,0,0.0,Nott'm Forest,True,Aston Villa,,0.55
Alex Mighten,Nott'm Forest,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.78,0,0,0,0,0,0.0,Nott'm Forest,False,Wolverhampton,,-0.46
Alex Mighten,Nott'm Forest,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.7,0,0,0,0,0,0.0,Nott'm Forest,False,Brighton,,-0.39
Alex Mighten,Nott'm Forest,Brighton,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.64,0,0,0,0,0,0.0,Nott'm Forest,True,Liverpool,,-0.53
Alex Mighten,Nott'm Forest,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.58,0,0,0,0,0,0.0,Nott'm Forest,False,Arsenal,,-0.0
Alex Mighten,Nott'm Forest,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.54,0,0,0,0,0,0.0,Nott'm Forest,True,Brentford,,0.69
Alex Mighten,Nott'm Forest,Brentford,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.5,0,0,0,0,0,0.0,Nott'm Forest,True,Crystal Palace,,0.81
Alex Mighten,Nott'm Forest,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.47,0,0,0,0,0,0.0,Nott'm Forest,False,Manchester United,,-0.1
Alex Mighten,Nott'm Forest,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.44,0,0,0,0,0,0.0,Nott'm Forest,True,Chelsea,,-0.25
Alex Mighten,Nott'm Forest,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.41,0,0,0,0,0,0.0,Nott'm Forest,False,Southampton,,-1.07
Alex Mighten,Nott'm Forest,Southampton,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.39,0,0,0,0,0,0.0,Nott'm Forest,True,Leeds United,,-0.79
Alex Mighten,Nott'm Forest,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.37,0,0,0,0,0,0.0,Nott'm Forest,False,Bournemouth,,0.19
Alex Mighten,Nott'm Forest,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.35,0,0,0,0,0,0.0,Nott'm Forest,True,Leicester City,,0.83
Alex Mighten,Nott'm Forest,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.33,0,0,0,0,0,0.0,Nott'm Forest,False,Fulham,,1.37
Alex Mighten,Nott'm Forest,Fulham,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.32,0,0,0,0,0,0.0,Nott'm Forest,True,Manchester City,,-1.17
Alex Mighten,Nott'm Forest,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.3,0,0,0,0,0,0.0,Nott'm Forest,False,West Ham,,0.14
Alex Mighten,Nott'm Forest,West Ham,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.29,0,0,0,0,0,0.0,Nott'm Forest,True,Everton,,0.34
Alex Mighten,Nott'm Forest,Everton,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.28,0,0,0,0,0,0.0,Nott'm Forest,False,Tottenham,,-0.03
Alex Mighten,Nott'm Forest,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.27,0,0,0,0,0,0.0,Nott'm Forest,True,Newcastle United,,0.73
Alex Mighten,Nott'm Forest,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.01,0.0,0.0,0.26,0,0,0,0,0,0.0,Nott'm Forest,True,Wolverhampton,,-0.48
