name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harrison Reed,Fulham,Liverpool,2022-08-06,True,90,0.0,0.08,0.0,0.07,2,1.0,1.0,5.5,0,0,0.31,2.0,0.08,90.0,0,0,0,0,0,2.0,Fulham,False,Wolverhampton,,-0.46
Harrison Reed,Fulham,Wolverhampton,2022-08-13,False,90,0.0,0.0,0.0,0.07,2,0.0,2.0,3.4,0,0,0.63,2.0,0.04,90.0,0,0,0,0,0,2.0,Fulham,True,Brentford,,0.69
Harrison Reed,Fulham,Brentford,2022-08-20,True,90,0.0,0.17,0.0,0.0,2,3.0,0.0,2.1,0,0,1.03,2.0,0.08,90.0,0,0,0,0,0,2.0,Fulham,False,Arsenal,,-0.0
Harrison Reed,Fulham,Arsenal,2022-08-27,False,90,0.0,0.0,0.0,0.1,2,0.0,2.0,3.3,0,0,1.0,2.0,0.06,90.0,0,0,0,0,0,1.0,Fulham,True,Brighton,,-0.71
Harrison Reed,Fulham,Brighton,2022-08-30,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1.0,1.8,0.05,90.0,0,0,0,0,0,2.0,Fulham,False,Tottenham,,-0.03
Harrison Reed,Fulham,Tottenham,2022-09-03,False,90,0.0,0.0,0.0,0.03,2,0.0,1.0,1.8,0,0,1.01,1.8,0.03,90.0,0,0,0,0,0,10.0,Fulham,False,Nottingham Forest,,
Harrison Reed,Fulham,Nottingham Forest,2022-09-16,False,90,1.0,0.3,0.0,0.16,10,1.0,2.0,9.1,3,0,0.89,3.4,0.09,90.0,0,0,0,0,0,1.0,Fulham,True,Newcastle United,,0.73
Harrison Reed,Fulham,Newcastle United,2022-10-01,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,1.24,3.2,0.06,90.0,0,0,0,0,0,1.0,Fulham,False,West Ham,,0.14
Harrison Reed,Fulham,West Ham,2022-10-09,False,70,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,1.29,3.0,0.06,87.78,0,0,0,0,0,1.0,Fulham,True,Bournemouth,,1.46
Harrison Reed,Fulham,Bournemouth,2022-10-15,True,45,0.0,0.0,0.0,0.18,1,0.0,3.0,5.7,0,0,1.27,3.0,0.06,83.5,0,0,0,0,0,10.0,Fulham,True,Aston Villa,,0.55
Harrison Reed,Fulham,Aston Villa,2022-10-20,True,72,1.0,0.02,0.0,0.1,10,1.0,1.0,6.5,2,0,1.15,4.6,0.06,82.45,0,0,0,0,0,6.0,Fulham,False,Leicester City,,-0.05
Harrison Reed,Fulham,Leicester City,2022-10-23,False,90,0.0,0.37,1.0,0.76,6,1.0,3.0,10.6,1,0,1.29,3.8,0.28,83.08,0,0,0,0,0,3.0,Fulham,True,Everton,,0.34
