name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Kevin Schade,Brentford,Bournemouth,2023-01-14,True,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1.0,0.0,8.0,0.0
Kevin Schade,Brentford,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.5,0.0,4.0,1.0
Kevin Schade,Brentford,Southampton,2023-02-04,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0.67,0.0,8.0,0.0
Kevin Schade,Brentford,Arsenal,2023-02-11,False,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.5,0.0,6.25,1.0
Kevin Schade,Brentford,Crystal Palace,2023-02-18,True,27,0.0,0.13,0.0,0.0,1,2.0,0.0,1.8,0,0,0.6,0.03,10.4,4.0
Kevin Schade,Brentford,Fulham,2023-03-06,True,13,0.0,0.0,1.0,0.4,4,0.0,1.0,3.7,0,0,1.2,0.23,10.83,1.0
Kevin Schade,Brentford,Everton,2023-03-11,False,28,0.0,0.19,0.0,0.0,1,2.0,0.0,1.9,0,0,1.4,0.26,13.29,3.0
Kevin Schade,Brentford,Southampton,2023-03-15,False,64,0.0,0.02,0.0,0.34,3,1.0,2.0,4.2,0,1,1.8,0.27,19.62,1.0
Kevin Schade,Brentford,Leeds United,2023-03-18,True,29,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,2.0,0.27,20.67,0.0
Kevin Schade,Brentford,Brighton,,False,0,,,,,0,,,0.0,0,0,1.8,0.24,18.6,1.0
Kevin Schade,Brentford,Manchester United,2023-04-05,False,28,0.0,0.49,0.0,0.02,1,1.0,1.0,4.4,0,0,1.2,0.14,19.45,2.0
Kevin Schade,Brentford,Newcastle United,2023-04-08,True,90,0.0,0.0,0.0,0.02,2,0.0,1.0,2.9,0,1,1.4,0.1,25.33,2.0
Kevin Schade,Brentford,Wolverhampton,2023-04-15,False,60,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,1,1.2,0.1,28.0,2.0
Kevin Schade,Brentford,Aston Villa,2023-04-22,True,76,0.0,0.46,0.0,0.09,2,3.0,1.0,4.5,0,1,1.4,0.19,31.43,1.0
Kevin Schade,Brentford,Chelsea,2023-04-26,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.6,0.19,29.8,2.0
Kevin Schade,Brentford,Nottingham Forest,2023-04-29,True,76,0.0,0.03,0.0,0.0,2,1.0,0.0,2.9,0,1,1.8,0.1,32.69,1.0
Kevin Schade,Brentford,Liverpool,2023-05-06,False,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1.6,0.1,31.82,3.0
Kevin Schade,Brentford,West Ham,2023-05-14,True,85,0.0,0.06,0.0,0.68,3,2.0,2.0,8.8,0,1,1.8,0.11,34.78,2.0
Kevin Schade,Brentford,Tottenham,2023-05-20,False,77,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,1,1.8,0.02,37.0,1.0
Kevin Schade,Brentford,Manchester City,2023-05-28,True,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.8,0.02,36.15,1.0
