name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Idrissa Gueye,MID,Everton,0,0,2,0.2,2023-08-20,45,Aston Villa,4717,1,0,False
Idrissa Gueye,MID,Everton,0,0,1,1.9,2023-08-26,90,Wolverhampton,4309,1,2,True
Idrissa Gueye,MID,Everton,0,0,2,0.1,2023-12-23,23,Tottenham,4150,1,0,False
Idrissa Gueye,MID,Everton,0,1,0,3.2,2023-12-07,90,Newcastle United,4623,1,2,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2023-12-27,0,Manchester City,4070,0,0,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2023-12-30,0,Wolverhampton,3876,0,0,False
Idrissa Gueye,MID,Everton,0,0,1,3.9,2023-08-12,90,Fulham,4099,1,2,True
Idrissa Gueye,MID,Everton,0,0,1,0.7,2023-11-04,90,Brighton,3880,1,1,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2023-10-29,0,West Ham,3908,0,0,False
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-01-30,0,Fulham,3595,0,0,False
Idrissa Gueye,MID,Everton,0,0,0,0.8,2024-02-24,48,Brighton,3777,1,1,False
Idrissa Gueye,MID,Everton,2,0,1,7.3,2023-11-11,45,Crystal Palace,3872,0,8,False
Idrissa Gueye,MID,Everton,0,0,0,0.0,2023-12-16,0,Burnley,4185,0,0,False
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-03-02,0,West Ham,3661,0,0,True
Idrissa Gueye,MID,Everton,0,0,2,3.1,2024-02-03,90,Tottenham,3590,1,2,True
Idrissa Gueye,MID,Everton,0,0,3,4.8,2023-11-26,90,Manchester United,4386,1,1,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-01-14,0,Aston Villa,3692,0,0,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-03-09,0,Manchester United,3622,0,0,False
Idrissa Gueye,MID,Everton,0,1,0,3.7,2023-12-02,90,Nottingham Forest,4612,1,3,False
Idrissa Gueye,MID,Everton,0,0,0,0.7,2023-12-10,45,Chelsea,4645,1,0,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-03-30,0,Bournemouth,3556,0,0,False
Idrissa Gueye,MID,Everton,0,0,2,2.4,2024-02-10,88,Manchester City,3665,1,1,False
Idrissa Gueye,MID,Everton,0,1,0,2.3,2024-02-19,65,Crystal Palace,3715,1,3,True
Idrissa Gueye,MID,Everton,0,0,1,1.9,2024-04-02,81,Newcastle United,3569,1,2,False
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-04-06,0,Burnley,3625,0,0,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2024-04-15,0,Chelsea,3592,0,0,False
Idrissa Gueye,MID,Everton,0,0,1,2.6,2024-05-03,79,Luton,5547,1,1,False
Idrissa Gueye,MID,Everton,2,1,0,6.2,2024-04-27,77,Brentford,3850,1,10,True
Idrissa Gueye,MID,Everton,3,1,0,7.3,2024-04-21,90,Nottingham Forest,3585,1,11,True
Idrissa Gueye,MID,Everton,0,1,0,3.3,2024-04-24,74,Liverpool,3585,1,3,True
Idrissa Gueye,MID,Everton,0,0,2,1.6,2023-09-02,90,Sheffield,4228,1,2,False
Idrissa Gueye,MID,Everton,0,1,0,3.4,2024-05-11,90,Sheffield,6394,1,3,True
Idrissa Gueye,MID,Everton,3,0,2,8.2,2024-05-19,90,Arsenal,5794,1,10,False
Idrissa Gueye,MID,Everton,0,0,1,4.9,2023-09-23,90,Brentford,4262,1,2,False
Idrissa Gueye,MID,Everton,0,0,1,3.7,2023-09-17,90,Arsenal,4147,1,2,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2023-10-07,0,Bournemouth,4347,0,0,True
Idrissa Gueye,MID,Everton,0,0,2,1.5,2023-09-30,45,Luton,4448,1,1,True
Idrissa Gueye,MID,Everton,0,0,0,0.0,2023-10-21,0,Liverpool,4014,0,0,False
