name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-08-21,0,Arsenal,0,40486,0,0,True
Chris Richards,DEF,Crystal Palace,2,1,0.1,0,6.8,2024-02-24,90,Burnley,0,73928,1,14,True
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-08-12,0,Sheffield,0,41279,0,0,False
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-08-26,0,Brentford,0,38468,0,0,False
Chris Richards,DEF,Crystal Palace,0,0,1.61,2,1.9,2023-12-16,90,Manchester City,0,62081,1,1,False
Chris Richards,DEF,Crystal Palace,0,0,1.14,1,1.9,2023-12-21,90,Brighton,0,61953,1,2,True
Chris Richards,DEF,Crystal Palace,0,0,0.36,0,0.0,2023-11-04,4,Burnley,0,57319,0,1,False
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-11,0,Everton,0,58298,0,0,True
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-10-27,0,Tottenham,0,56587,0,0,True
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-11-25,0,Luton,0,58104,0,0,False
Chris Richards,DEF,Crystal Palace,0,0,1.4,1,1.6,2023-12-30,90,Brentford,0,64729,1,2,True
Chris Richards,DEF,Crystal Palace,0,0,1.25,2,2.4,2023-12-09,90,Liverpool,0,63028,1,0,True
Chris Richards,DEF,Crystal Palace,0,0,1.74,2,3.0,2023-12-06,90,Bournemouth,0,62819,1,1,True
Chris Richards,DEF,Crystal Palace,0,0,2.74,2,2.0,2023-12-27,90,Chelsea,0,63658,1,0,False
Chris Richards,DEF,Crystal Palace,0,0,1.26,1,2.9,2023-12-03,90,West Ham,0,58112,1,2,False
Chris Richards,DEF,Crystal Palace,0,0,0.78,2,2.2,2024-01-30,90,Sheffield,0,63625,1,1,True
Chris Richards,DEF,Crystal Palace,0,0,3.31,5,1.6,2024-01-20,90,Arsenal,0,64028,1,0,False
Chris Richards,DEF,Crystal Palace,0,0,1.53,4,1.1,2024-02-03,90,Brighton,0,63161,1,0,False
Chris Richards,DEF,Crystal Palace,0,0,1.21,3,3.1,2024-02-12,90,Chelsea,0,62622,1,1,True
Chris Richards,DEF,Crystal Palace,0,0,1.87,3,2.1,2024-03-02,90,Tottenham,0,93858,1,1,False
Chris Richards,DEF,Crystal Palace,0,0,0.92,1,1.9,2024-03-30,90,Nottingham Forest,0,140712,1,2,False
Chris Richards,DEF,Crystal Palace,0,0,0.83,1,2.2,2024-03-09,90,Luton,0,112037,1,2,True
Chris Richards,DEF,Crystal Palace,0,0,1.66,1,4.9,2024-02-19,90,Everton,0,64375,1,2,False
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-02,0,Bournemouth,0,165510,0,0,False
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-09-03,0,Wolverhampton,0,36170,0,0,True
Chris Richards,DEF,Crystal Palace,0,0,3.21,3,1.8,2023-09-16,90,Aston Villa,0,36827,1,1,False
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-09-23,0,Fulham,0,44448,0,0,True
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-06,0,Manchester City,0,148769,0,0,True
Chris Richards,DEF,Crystal Palace,0,0,0.18,0,0.3,2023-10-07,15,Nottingham Forest,0,48557,0,1,True
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2023-10-21,0,Newcastle United,0,52200,0,0,False
Chris Richards,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-04-14,0,Liverpool,0,124623,0,0,False
Chris Richards,DEF,Crystal Palace,0,0,0.23,0,0.1,2023-09-30,2,Manchester United,0,46279,0,1,False
Chris Richards,DEF,Crystal Palace,2,1,0.35,0,7.5,2024-05-06,90,Manchester United,0,116026,1,11,True
Chris Richards,DEF,Crystal Palace,0,1,1.08,0,2.3,2024-05-19,90,Aston Villa,0,172485,1,6,True
Chris Richards,DEF,Crystal Palace,0,0,1.14,1,3.1,2024-04-27,90,Fulham,0,111846,1,2,False
Chris Richards,DEF,Crystal Palace,0,0,1.27,2,1.2,2024-04-21,90,West Ham,0,104414,1,1,True
Chris Richards,DEF,Crystal Palace,0,1,0.42,0,5.0,2024-04-24,90,Newcastle United,0,104414,1,5,True
Chris Richards,DEF,Crystal Palace,0,0,1.57,1,2.3,2024-05-11,90,Wolverhampton,0,151562,1,2,False
