name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Daniel Muñoz,DEF,Crystal Palace,1,1,0.1,0,4.9,2024-02-24,90,Burnley,0,10763,1,7,True
Daniel Muñoz,DEF,Crystal Palace,0,0,0.0,0,0.0,2024-01-30,0,Sheffield,0,622,0,0,True
Daniel Muñoz,DEF,Crystal Palace,0,0,1.53,4,3.3,2024-02-03,90,Brighton,0,1744,1,-1,False
Daniel Muñoz,DEF,Crystal Palace,0,0,1.87,3,1.8,2024-03-02,90,Tottenham,0,7876,1,1,False
Daniel Muñoz,DEF,Crystal Palace,0,0,1.21,3,5.3,2024-02-12,90,Chelsea,0,2000,1,0,True
Daniel Muñoz,DEF,Crystal Palace,0,0,0.92,1,2.6,2024-03-30,90,Nottingham Forest,0,23290,1,2,False
Daniel Muñoz,DEF,Crystal Palace,0,0,0.83,1,4.8,2024-03-09,90,Luton,0,9853,1,4,True
Daniel Muñoz,DEF,Crystal Palace,0,0,1.66,1,4.1,2024-02-19,90,Everton,0,2242,1,2,False
Daniel Muñoz,DEF,Crystal Palace,0,0,1.22,1,1.4,2024-04-02,90,Bournemouth,0,27074,1,2,False
Daniel Muñoz,DEF,Crystal Palace,0,0,1.91,4,1.4,2024-04-06,90,Manchester City,0,26294,1,0,True
Daniel Muñoz,DEF,Crystal Palace,0,1,2.87,0,3.3,2024-04-14,90,Liverpool,0,29210,1,6,False
Daniel Muñoz,DEF,Crystal Palace,1,1,0.35,0,10.5,2024-05-06,90,Manchester United,0,59386,1,13,True
Daniel Muñoz,DEF,Crystal Palace,1,1,1.08,0,9.6,2024-05-19,90,Aston Villa,0,71168,1,10,True
Daniel Muñoz,DEF,Crystal Palace,0,0,1.14,1,2.9,2024-04-27,90,Fulham,0,63234,1,2,False
Daniel Muñoz,DEF,Crystal Palace,0,0,1.27,2,6.0,2024-04-21,90,West Ham,0,121486,1,1,True
Daniel Muñoz,DEF,Crystal Palace,0,1,0.18,0,4.5,2024-04-24,90,Newcastle United,0,121486,1,6,True
Daniel Muñoz,DEF,Crystal Palace,0,0,1.57,1,5.3,2024-05-11,90,Wolverhampton,0,61506,1,1,False
