name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Alisson Ramses Becker,GK,Liverpool,0,0,1.29,1,2023-08-19,90,Bournemouth,0,0,4,894466,1,2,True
Alisson Ramses Becker,GK,Liverpool,1,0,2.0,1,2023-08-27,90,Newcastle United,0,0,7,858867,1,5,False
Alisson Ramses Becker,GK,Liverpool,0,0,1.28,1,2023-08-13,90,Chelsea,0,0,4,716489,1,3,False
Alisson Ramses Becker,GK,Liverpool,0,1,0.63,0,2023-12-17,90,Manchester United,0,0,2,1090993,1,6,True
Alisson Ramses Becker,GK,Liverpool,3,0,0.81,1,2023-11-05,90,Luton,0,0,4,1283080,1,6,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.8,1,2023-12-23,90,Arsenal,0,0,1,1120359,1,2,True
Alisson Ramses Becker,GK,Liverpool,1,1,0.45,0,2023-10-29,90,Nottingham Forest,0,0,1,1221340,1,7,True
Alisson Ramses Becker,GK,Liverpool,0,0,1.35,1,2023-11-25,90,Manchester City,0,0,4,1367703,1,3,False
Alisson Ramses Becker,GK,Liverpool,0,1,1.57,0,2023-11-12,90,Brentford,0,0,3,1304429,1,7,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2023-12-06,0,Sheffield,0,0,0,1061423,0,0,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.59,2,2024-01-01,90,Newcastle United,0,0,1,1226786,1,1,True
Alisson Ramses Becker,GK,Liverpool,0,0,1.74,1,2023-12-09,90,Crystal Palace,0,0,3,1003592,1,3,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.56,1,2024-01-31,90,Chelsea,0,0,2,1535321,1,2,True
Alisson Ramses Becker,GK,Liverpool,0,1,1.39,0,2024-01-21,90,Bournemouth,0,0,1,1469419,1,6,False
Alisson Ramses Becker,GK,Liverpool,0,1,0.76,0,2023-12-26,90,Burnley,0,0,0,1182431,1,6,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2023-12-03,0,Fulham,0,0,0,1180701,0,0,True
Alisson Ramses Becker,GK,Liverpool,0,0,3.52,3,2024-02-04,90,Arsenal,0,0,4,1532542,1,2,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-03-31,0,Brighton,0,0,0,1014744,0,0,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-02-10,0,Burnley,0,0,0,1630541,0,0,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-03-02,0,Nottingham Forest,0,0,0,1178590,0,0,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-03-10,0,Manchester City,0,0,0,1087658,0,0,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-02-17,0,Brentford,0,0,0,1511923,0,0,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-02-21,0,Luton,0,0,0,1511923,0,0,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-04-04,0,Sheffield,0,0,0,965757,0,0,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.0,0,2024-04-07,0,Manchester United,0,0,0,931817,0,0,False
Alisson Ramses Becker,GK,Liverpool,1,1,0.66,0,2023-09-03,90,Aston Villa,0,0,3,911828,1,8,True
Alisson Ramses Becker,GK,Liverpool,0,0,1.87,1,2024-04-14,90,Crystal Palace,0,0,3,912408,1,3,True
Alisson Ramses Becker,GK,Liverpool,0,0,1.11,1,2023-09-24,90,West Ham,0,0,3,1092681,1,3,True
Alisson Ramses Becker,GK,Liverpool,0,0,0.63,1,2023-09-16,90,Wolverhampton,0,0,1,1063688,1,2,False
Alisson Ramses Becker,GK,Liverpool,0,0,2.3,2,2023-10-08,90,Brighton,0,0,1,1096494,1,1,False
Alisson Ramses Becker,GK,Liverpool,0,0,1.16,2,2024-05-05,90,Tottenham,0,0,4,1011562,1,2,True
Alisson Ramses Becker,GK,Liverpool,2,1,0.13,0,2023-10-21,90,Everton,0,0,1,1139323,1,8,True
Alisson Ramses Becker,GK,Liverpool,0,1,0.56,0,2024-05-19,90,Wolverhampton,0,0,2,1058813,1,6,True
Alisson Ramses Becker,GK,Liverpool,1,0,2.1,2,2023-09-30,90,Tottenham,0,0,8,1078956,1,4,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.7,2,2024-04-27,90,West Ham,0,0,6,1014402,1,3,False
Alisson Ramses Becker,GK,Liverpool,0,0,0.8,1,2024-04-21,90,Fulham,0,0,4,1042064,1,3,False
Alisson Ramses Becker,GK,Liverpool,0,0,1.09,2,2024-04-24,90,Everton,0,0,4,1042064,1,2,False
Alisson Ramses Becker,GK,Liverpool,0,0,3.36,3,2024-05-13,90,Aston Villa,0,0,2,996860,1,1,False
