name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Raúl Jiménez,FWD,Fulham,0,1.7,2024-03-16,26,Tottenham,71114,0,1,True
Raúl Jiménez,FWD,Fulham,0,3.3,2023-08-19,85,Brentford,102072,1,2,True
Raúl Jiménez,FWD,Fulham,0,0.6,2023-08-12,57,Everton,103091,1,1,False
Raúl Jiménez,FWD,Fulham,0,0.0,2024-02-24,0,Manchester United,72635,0,0,False
Raúl Jiménez,FWD,Fulham,0,2.8,2023-08-26,90,Arsenal,86977,1,1,False
Raúl Jiménez,FWD,Fulham,0,0.6,2023-12-16,21,Newcastle United,311087,1,-2,False
Raúl Jiménez,FWD,Fulham,0,0.0,2023-12-23,0,Burnley,196305,0,0,True
Raúl Jiménez,FWD,Fulham,2,9.3,2023-11-12,73,Aston Villa,60916,1,8,False
Raúl Jiménez,FWD,Fulham,0,0.1,2023-11-04,1,Manchester United,64942,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.4,2023-10-29,57,Brighton,67701,1,1,False
Raúl Jiménez,FWD,Fulham,0,1.5,2023-11-27,75,Wolverhampton,68592,1,2,True
Raúl Jiménez,FWD,Fulham,2,9.8,2023-12-31,90,Arsenal,142064,1,7,True
Raúl Jiménez,FWD,Fulham,3,9.2,2023-12-10,71,West Ham,137236,1,9,True
Raúl Jiménez,FWD,Fulham,3,14.9,2023-12-06,78,Nottingham Forest,68842,1,13,True
Raúl Jiménez,FWD,Fulham,0,0.0,2023-12-26,0,Bournemouth,155173,0,0,False
Raúl Jiménez,FWD,Fulham,0,1.7,2023-12-03,90,Liverpool,65337,1,2,False
Raúl Jiménez,FWD,Fulham,0,1.2,2024-01-30,45,Everton,181524,1,1,True
Raúl Jiménez,FWD,Fulham,0,4.8,2024-01-13,90,Chelsea,169957,1,2,False
Raúl Jiménez,FWD,Fulham,0,0.0,2024-02-10,0,Bournemouth,92840,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.0,2024-02-03,0,Burnley,128049,0,0,False
Raúl Jiménez,FWD,Fulham,0,0.0,2024-03-02,0,Brighton,70052,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.3,2024-03-30,5,Sheffield,70746,0,1,False
Raúl Jiménez,FWD,Fulham,0,0.0,2024-03-09,0,Wolverhampton,66718,0,0,False
Raúl Jiménez,FWD,Fulham,0,0.0,2024-02-17,0,Aston Villa,79206,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.0,2024-04-02,0,Nottingham Forest,70801,0,0,False
Raúl Jiménez,FWD,Fulham,0,7.2,2023-09-02,80,Manchester City,80045,1,2,False
Raúl Jiménez,FWD,Fulham,0,1.3,2024-04-06,4,Newcastle United,69572,0,1,True
Raúl Jiménez,FWD,Fulham,0,0.8,2023-09-16,61,Luton,123260,1,2,True
Raúl Jiménez,FWD,Fulham,0,0.0,2023-10-07,0,Sheffield,89811,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.0,2024-04-14,0,West Ham,68724,0,0,False
Raúl Jiménez,FWD,Fulham,0,3.9,2023-09-23,78,Crystal Palace,95280,1,2,False
Raúl Jiménez,FWD,Fulham,0,3.3,2023-10-23,45,Tottenham,74607,0,1,False
Raúl Jiménez,FWD,Fulham,0,1.1,2023-10-02,52,Chelsea,83587,1,1,True
Raúl Jiménez,FWD,Fulham,0,0.9,2024-05-04,26,Brentford,66591,0,1,False
Raúl Jiménez,FWD,Fulham,3,14.4,2024-05-19,90,Luton,66287,1,13,False
Raúl Jiménez,FWD,Fulham,0,0.0,2024-04-27,0,Crystal Palace,67022,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.0,2024-04-21,0,Liverpool,67524,0,0,True
Raúl Jiménez,FWD,Fulham,0,0.0,2024-05-11,0,Manchester City,66170,0,0,True
