name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Victor da Silva,DEF,Burnley,0,0,1.07,1,4.7,2024-03-16,90,Brentford,0,36649,1,5,True
Victor da Silva,DEF,Burnley,0,0,2.21,3,0.0,2023-08-11,90,Manchester City,0,10467,1,1,True
Victor da Silva,DEF,Burnley,0,1,1.38,0,2.9,2023-12-23,90,Fulham,0,12941,1,6,False
Victor da Silva,DEF,Burnley,0,0,0.0,0,0.0,2023-08-27,0,Aston Villa,0,16995,0,0,True
Victor da Silva,DEF,Burnley,0,0,3.15,3,2.5,2023-12-30,90,Aston Villa,0,13318,1,1,False
Victor da Silva,DEF,Burnley,0,0,1.32,2,0.9,2023-11-04,90,Crystal Palace,0,12153,1,1,True
Victor da Silva,DEF,Burnley,0,0,0.98,1,0.4,2024-02-24,15,Crystal Palace,0,14546,0,1,False
Victor da Silva,DEF,Burnley,0,0,0.83,1,1.2,2023-12-05,90,Wolverhampton,0,13204,1,2,False
Victor da Silva,DEF,Burnley,0,0,1.07,2,1.1,2023-12-16,86,Everton,0,12664,1,1,True
Victor da Silva,DEF,Burnley,0,0,1.08,2,3.1,2023-10-28,90,Bournemouth,0,12233,1,1,False
Victor da Silva,DEF,Burnley,0,0,2.03,3,1.3,2023-11-11,87,Arsenal,0,12049,1,1,False
Victor da Silva,DEF,Burnley,0,0,1.28,2,3.7,2024-02-03,86,Fulham,0,15670,1,1,True
Victor da Silva,DEF,Burnley,0,0,2.72,1,1.7,2023-12-09,90,Brighton,0,12861,1,2,False
Victor da Silva,DEF,Burnley,0,0,1.75,3,2.1,2024-01-31,90,Manchester City,0,14509,1,1,False
Victor da Silva,DEF,Burnley,0,0,1.03,2,1.0,2023-11-25,90,West Ham,0,12148,1,1,True
Victor da Silva,DEF,Burnley,0,0,0.85,1,3.0,2024-01-12,90,Luton,0,17054,1,2,True
Victor da Silva,DEF,Burnley,0,0,1.69,2,1.3,2023-12-26,90,Liverpool,0,13190,1,1,True
Victor da Silva,DEF,Burnley,0,1,0.39,0,3.0,2023-12-02,90,Sheffield,0,13399,1,6,True
Victor da Silva,DEF,Burnley,0,0,4.11,2,2.5,2024-03-30,90,Chelsea,0,17056,1,1,False
Victor da Silva,DEF,Burnley,0,0,1.05,1,2.7,2024-03-03,75,Bournemouth,0,13897,1,1,True
Victor da Silva,DEF,Burnley,0,0,0.72,0,0.2,2024-02-10,10,Liverpool,0,14887,0,1,False
Victor da Silva,DEF,Burnley,0,0,1.47,2,1.9,2024-03-10,90,West Ham,0,13734,1,1,False
Victor da Silva,DEF,Burnley,0,0,0.19,0,1.0,2024-02-17,11,Arsenal,0,14740,0,1,True
Victor da Silva,DEF,Burnley,2,0,0.84,1,6.2,2024-04-02,90,Wolverhampton,0,18624,1,4,True
Victor da Silva,DEF,Burnley,0,0,0.32,0,0.5,2024-04-06,29,Everton,0,18636,0,1,False
Victor da Silva,DEF,Burnley,0,0,0.5,0,0.8,2024-04-13,45,Brighton,0,19628,1,1,True
Victor da Silva,DEF,Burnley,0,0,3.58,4,1.9,2024-05-04,90,Newcastle United,0,18569,1,0,True
Victor da Silva,DEF,Burnley,0,0,2.71,1,2.3,2024-04-27,90,Manchester United,0,18468,1,2,False
Victor da Silva,DEF,Burnley,0,0,0.0,0,0.0,2023-09-02,0,Tottenham,0,15516,0,0,True
Victor da Silva,DEF,Burnley,0,0,0.0,0,0.0,2023-09-23,0,Manchester United,0,13002,0,0,True
Victor da Silva,DEF,Burnley,0,0,0.0,0,0.0,2023-09-18,0,Nottingham Forest,0,13304,0,0,False
Victor da Silva,DEF,Burnley,0,0,2.26,1,7.6,2024-04-20,69,Sheffield,0,18655,1,5,False
Victor da Silva,DEF,Burnley,0,0,1.19,2,0.0,2023-10-07,60,Chelsea,0,12407,1,1,True
Victor da Silva,DEF,Burnley,0,0,0.43,0,3.9,2024-05-19,45,Nottingham Forest,0,17863,0,4,True
Victor da Silva,DEF,Burnley,0,0,0.0,0,0.0,2023-10-21,0,Brentford,0,12413,0,0,False
Victor da Silva,DEF,Burnley,0,0,1.37,1,4.5,2024-05-11,71,Tottenham,0,16567,1,2,False
Victor da Silva,DEF,Burnley,0,0,0.05,0,0.9,2023-09-30,2,Newcastle United,0,12644,0,1,False
Victor da Silva,DEF,Burnley,0,0,0.0,0,0.0,2023-10-03,0,Luton,0,12644,0,0,False
