name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-03-16,0,Tottenham,0,0,0,36716,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-08-19,0,Brentford,0,0,0,39143,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-08-12,0,Everton,0,0,0,36955,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-02-24,0,Manchester United,0,0,0,37570,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-08-26,0,Arsenal,0,0,0,37768,0,-1,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-23,0,Burnley,0,0,0,39637,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-16,0,Newcastle United,0,0,0,39914,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-10-29,0,Brighton,0,0,0,34331,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-11-12,0,Aston Villa,0,0,0,37997,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-11-27,0,Wolverhampton,0,0,0,39382,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-31,0,Arsenal,0,0,0,39057,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-10,0,West Ham,0,0,0,39967,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-11-04,0,Manchester United,0,0,0,37045,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-06,0,Nottingham Forest,0,0,0,39996,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-26,0,Bournemouth,0,0,0,39520,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-12-03,0,Liverpool,0,0,0,40239,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-01-30,0,Everton,0,0,0,37635,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-01-13,0,Chelsea,0,0,0,37941,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-02-10,0,Bournemouth,0,0,0,37502,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-02-03,0,Burnley,0,0,0,37521,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-03-30,0,Sheffield,0,0,0,36277,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-03-02,0,Brighton,0,0,0,37157,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-03-09,0,Wolverhampton,0,0,0,36723,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-02-17,0,Aston Villa,0,0,0,38009,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-04-02,0,Nottingham Forest,0,0,0,36164,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-04-06,0,Newcastle United,0,0,0,35980,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-09-02,0,Manchester City,0,0,0,36437,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-09-16,0,Luton,0,0,0,36225,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-04-14,0,West Ham,0,0,0,35750,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-10-07,0,Sheffield,0,0,0,33088,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-10-23,0,Tottenham,0,0,0,32247,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-09-23,0,Crystal Palace,0,0,0,35226,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2023-10-02,0,Chelsea,0,0,0,34342,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-05-04,0,Brentford,0,0,0,34986,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-05-19,0,Luton,0,0,0,34893,0,0,False
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-04-27,0,Crystal Palace,0,0,0,35183,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-04-21,0,Liverpool,0,0,0,35490,0,0,True
Marek Rodák,GK,Fulham,0,0,0.0,0,2024-05-11,0,Manchester City,0,0,0,34987,0,0,True
