name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Ibrahima Konaté,DEF,Liverpool,0,0,1.29,1,2.3,2023-08-19,90,Bournemouth,0,216688,1,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-08-27,0,Newcastle United,0,199682,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-11-25,0,Manchester City,0,157927,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.59,2,3.7,2024-01-01,90,Newcastle United,0,188198,1,1,True
Ibrahima Konaté,DEF,Liverpool,0,0,1.28,1,2.7,2023-08-13,90,Chelsea,0,109967,1,2,False
Ibrahima Konaté,DEF,Liverpool,0,1,0.45,0,4.3,2023-10-29,90,Nottingham Forest,0,137020,1,6,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-11-12,0,Brentford,0,182319,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,1.21,1,0.7,2023-12-09,33,Crystal Palace,0,161367,0,1,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-12-26,0,Burnley,0,192257,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.81,1,3.0,2023-11-05,90,Luton,0,167347,1,2,False
Ibrahima Konaté,DEF,Liverpool,0,1,0.66,0,5.4,2023-12-06,90,Sheffield,0,154697,1,5,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-03-10,0,Manchester City,0,240555,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.8,1,3.5,2023-12-23,90,Arsenal,0,157835,1,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.22,1,0.6,2023-12-03,21,Fulham,0,154889,0,1,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-03-31,0,Brighton,0,221502,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,3.55,3,3.4,2024-02-04,87,Arsenal,0,220158,1,-2,False
Ibrahima Konaté,DEF,Liverpool,0,1,1.39,0,4.4,2024-01-21,90,Bournemouth,0,209743,1,6,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.56,1,2.8,2024-01-31,90,Chelsea,0,218925,1,1,True
Ibrahima Konaté,DEF,Liverpool,2,1,1.05,0,3.7,2024-03-02,90,Nottingham Forest,0,249926,1,8,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-02-10,0,Burnley,0,188119,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,1,0.63,0,5.8,2023-12-17,90,Manchester United,0,156990,1,6,True
Ibrahima Konaté,DEF,Liverpool,0,0,1.69,1,1.1,2024-02-17,90,Brentford,0,257861,1,2,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-02-21,0,Luton,0,257861,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.59,1,1.9,2024-04-04,90,Sheffield,0,223834,1,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-07,0,Manchester United,0,225526,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,1.87,1,3.9,2024-04-14,90,Crystal Palace,0,227450,1,2,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-27,0,West Ham,0,255685,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-21,0,Fulham,0,273338,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.76,2,1.3,2024-04-24,62,Everton,0,273338,1,1,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-05-05,0,Tottenham,0,242461,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-09-03,0,Aston Villa,0,137647,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-05-13,0,Aston Villa,0,222248,0,0,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.12,0,1.8,2023-09-16,7,Wolverhampton,0,109998,0,1,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2024-05-19,0,Wolverhampton,0,216468,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,0.66,1,0.5,2023-09-30,17,Tottenham,0,117385,0,1,False
Ibrahima Konaté,DEF,Liverpool,0,0,0.0,0,0.0,2023-09-24,0,West Ham,0,117895,0,0,True
Ibrahima Konaté,DEF,Liverpool,0,0,1.14,1,0.0,2023-10-08,17,Brighton,0,119411,0,1,False
Ibrahima Konaté,DEF,Liverpool,0,1,0.1,0,1.7,2023-10-21,66,Everton,0,125433,1,5,True
