name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Hamed Traorè,MID,Bournemouth,0,0,0,3.6,2023-08-19,6,Liverpool,0,1,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-08-12,0,West Ham,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,1,1.9,2023-08-26,30,Tottenham,0,1,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-02-24,0,Manchester City,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-11-25,0,Sheffield,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-12-23,0,Nottingham Forest,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-10-28,0,Burnley,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-11-04,0,Manchester City,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-12-06,0,Crystal Palace,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-12-03,0,Aston Villa,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-12-09,0,Manchester United,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-01-21,0,Liverpool,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-12-31,0,Tottenham,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-12-26,0,Fulham,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-11-11,0,Newcastle United,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-02-01,0,West Ham,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-02-10,0,Fulham,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-03-30,0,Everton,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-02-04,0,Nottingham Forest,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-03-03,0,Burnley,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-03-09,0,Sheffield,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-03-13,0,Luton,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-02-17,0,Newcastle United,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-04-02,0,Crystal Palace,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-09-02,0,Brentford,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-04-06,0,Luton,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-09-17,0,Chelsea,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.2,2023-09-24,8,Brighton,0,1,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-04-13,0,Manchester United,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-10-07,0,Everton,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-10-21,0,Wolverhampton,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-05-04,0,Arsenal,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-04-28,0,Brighton,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2023-09-30,0,Arsenal,0,0,True
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-05-19,0,Chelsea,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-04-21,0,Aston Villa,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-04-24,0,Wolverhampton,0,0,False
Hamed Traorè,MID,Bournemouth,0,0,0,0.0,2024-05-11,0,Brentford,0,0,True
