name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Steven Benda,GK,Fulham,0,0,0.0,0,2024-03-16,0,Tottenham,0,0,0,3464,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-02-24,0,Manchester United,0,0,0,2986,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-16,0,Newcastle United,0,0,0,2335,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-23,0,Burnley,0,0,0,2462,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-11-04,0,Manchester United,0,0,0,1751,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-10-29,0,Brighton,0,0,0,1558,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-11-12,0,Aston Villa,0,0,0,1791,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-10,0,West Ham,0,0,0,2162,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-06,0,Nottingham Forest,0,0,0,2062,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-11-27,0,Wolverhampton,0,0,0,1968,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-03,0,Liverpool,0,0,0,2010,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-31,0,Arsenal,0,0,0,2508,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-01-13,0,Chelsea,0,0,0,2569,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-01-30,0,Everton,0,0,0,2671,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-12-26,0,Bournemouth,0,0,0,2509,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-02-03,0,Burnley,0,0,0,2710,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-03-02,0,Brighton,0,0,0,2952,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-02-10,0,Bournemouth,0,0,0,2780,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-03-30,0,Sheffield,0,0,0,3101,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-03-09,0,Wolverhampton,0,0,0,2977,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-02-17,0,Aston Villa,0,0,0,2932,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-04-02,0,Nottingham Forest,0,0,0,3118,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-04-06,0,Newcastle United,0,0,0,3186,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-09-02,0,Manchester City,0,0,0,104,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-09-23,0,Crystal Palace,0,0,0,937,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-09-16,0,Luton,0,0,0,807,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2023-10-07,0,Sheffield,0,0,0,1314,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-04-14,0,West Ham,0,0,0,3212,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-10-23,0,Tottenham,0,0,0,1434,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-05-04,0,Brentford,0,0,0,3319,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2023-10-02,0,Chelsea,0,0,0,1072,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-05-19,0,Luton,0,0,0,3467,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-04-27,0,Crystal Palace,0,0,0,3306,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-04-21,0,Liverpool,0,0,0,3267,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-05-11,0,Manchester City,0,0,0,3371,0,0,True
