name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-08-19,0,Manchester City,0,0,0,108232,0,0,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2024-02-24,0,Arsenal,0,0,0,894835,0,0,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-08-12,0,Aston Villa,0,0,0,104503,0,0,True
Martin Dubravka,GK,Newcastle,1,0,7.27,4,2024-01-01,90,Liverpool,0,1,10,847011,1,8,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-10-28,0,Wolverhampton,0,0,0,99665,0,0,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-11-11,0,Bournemouth,0,0,0,101571,0,0,False
Martin Dubravka,GK,Newcastle,0,0,3.88,4,2023-12-10,90,Tottenham,0,0,7,623226,1,2,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-08-27,0,Liverpool,0,0,0,104849,0,0,True
Martin Dubravka,GK,Newcastle,0,0,3.23,3,2023-12-07,90,Everton,0,0,3,421350,1,2,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-11-25,0,Chelsea,0,0,0,101929,0,0,True
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-11-04,0,Arsenal,0,0,0,101563,0,0,True
Martin Dubravka,GK,Newcastle,0,0,1.88,1,2023-12-23,90,Luton,0,0,4,856243,1,3,False
Martin Dubravka,GK,Newcastle,0,1,0.29,0,2023-12-16,90,Fulham,0,0,4,722023,1,7,True
Martin Dubravka,GK,Newcastle,0,0,3.46,3,2023-12-26,90,Nottingham Forest,0,0,3,893118,1,2,True
Martin Dubravka,GK,Newcastle,0,0,0.18,0,2023-12-02,4,Manchester United,0,0,0,100557,0,1,True
Martin Dubravka,GK,Newcastle,0,0,1.5,2,2024-02-10,90,Nottingham Forest,0,0,1,961284,1,1,False
Martin Dubravka,GK,Newcastle,0,0,2.84,3,2024-01-13,90,Manchester City,0,0,8,879230,1,3,True
Martin Dubravka,GK,Newcastle,0,0,1.42,3,2024-03-30,90,West Ham,0,0,1,788873,1,1,True
Martin Dubravka,GK,Newcastle,0,0,1.44,1,2024-01-30,90,Aston Villa,0,0,4,894918,1,3,False
Martin Dubravka,GK,Newcastle,0,0,1.67,3,2024-03-11,90,Chelsea,0,0,4,841032,1,2,False
Martin Dubravka,GK,Newcastle,0,0,2.27,4,2024-02-03,90,Luton,0,0,4,947372,1,1,True
Martin Dubravka,GK,Newcastle,0,1,0.8,0,2024-03-02,90,Wolverhampton,0,0,3,894291,1,7,True
Martin Dubravka,GK,Newcastle,0,0,2.59,2,2024-02-17,90,Bournemouth,0,0,4,940440,1,2,True
Martin Dubravka,GK,Newcastle,0,0,1.42,1,2024-04-02,90,Everton,0,0,2,823051,1,2,True
Martin Dubravka,GK,Newcastle,2,1,1.27,0,2024-04-06,90,Fulham,0,0,4,834972,1,9,False
Martin Dubravka,GK,Newcastle,0,1,0.73,0,2024-04-13,90,Tottenham,0,0,2,862688,1,6,True
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-09-02,0,Brighton,0,0,0,101021,0,0,False
Martin Dubravka,GK,Newcastle,0,0,1.48,1,2024-04-27,90,Sheffield,0,0,3,878800,1,3,True
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-09-16,0,Brentford,0,0,0,99378,0,0,True
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-09-24,0,Sheffield,0,0,0,96630,0,0,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-10-08,0,West Ham,0,0,0,100295,0,0,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2024-05-19,0,Brentford,0,0,0,945144,0,0,False
Martin Dubravka,GK,Newcastle,0,0,1.08,1,2024-05-04,90,Burnley,0,0,4,917528,1,3,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-09-30,0,Burnley,0,0,0,94719,0,0,True
Martin Dubravka,GK,Newcastle,0,0,0.88,2,2024-04-24,90,Crystal Palace,0,0,5,876234,1,2,False
Martin Dubravka,GK,Newcastle,0,0,0.0,0,2023-10-21,0,Crystal Palace,0,0,0,99726,0,0,True
Martin Dubravka,GK,Newcastle,0,0,1.32,1,2024-05-11,90,Brighton,0,0,3,964707,1,3,True
Martin Dubravka,GK,Newcastle,0,0,1.44,3,2024-05-15,90,Manchester United,0,0,5,964707,1,2,False
