name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-03-16,0,Brentford,0,0,0,850,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-02-24,0,Crystal Palace,0,0,0,869,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-08-11,0,Manchester City,0,0,0,1931,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-30,0,Aston Villa,0,0,0,935,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-10-28,0,Bournemouth,0,0,0,1092,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-08-27,0,Aston Villa,0,0,0,1521,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-11-11,0,Arsenal,0,0,0,1044,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-11-25,0,West Ham,0,0,0,1021,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-09,0,Brighton,0,0,0,991,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-05,0,Wolverhampton,0,0,0,997,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-23,0,Fulham,0,0,0,961,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-11-04,0,Crystal Palace,0,0,0,1073,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-26,0,Liverpool,0,0,0,953,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-16,0,Everton,0,0,0,972,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-12-02,0,Sheffield,0,0,0,1008,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-02-10,0,Liverpool,0,0,0,884,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-01-12,0,Luton,0,0,0,916,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-03-30,0,Chelsea,0,0,0,846,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-01-31,0,Manchester City,0,0,0,895,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-02-03,0,Fulham,0,0,0,891,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-03-10,0,West Ham,0,0,0,857,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-03-03,0,Bournemouth,0,0,0,863,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-02-17,0,Arsenal,0,0,0,871,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-04-02,0,Wolverhampton,0,0,0,845,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-04-06,0,Everton,0,0,0,840,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-04-13,0,Brighton,0,0,0,839,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-04-27,0,Manchester United,0,0,0,826,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-09-02,0,Tottenham,0,0,0,1415,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-09-18,0,Nottingham Forest,0,0,0,1344,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-09-30,0,Newcastle United,0,0,0,1242,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-10-03,0,Luton,0,0,0,1242,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-09-23,0,Manchester United,0,0,0,1280,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-05-04,0,Newcastle United,0,0,0,825,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-05-19,0,Nottingham Forest,0,0,0,814,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-10-07,0,Chelsea,0,0,0,1184,0,0,True
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-04-20,0,Sheffield,0,0,0,831,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2023-10-21,0,Brentford,0,0,0,1133,0,0,False
Bailey Peacock-Farrell,GK,Burnley,0,0,0.0,0,2024-05-11,0,Tottenham,0,0,0,821,0,0,False
