name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Sergio Reguilón,DEF,Brentford,0,0,5.32,2,0.0,2024-03-16,7,Burnley,0,665484,1,-3,False
Sergio Reguilón,DEF,Spurs,0,0,0.0,0,0.0,2023-08-19,0,Manchester United,0,19547,0,0,True
Sergio Reguilón,DEF,Spurs,0,0,0.0,0,0.0,2023-08-13,0,Brentford,0,19609,0,0,False
Sergio Reguilón,DEF,Brentford,0,0,1.46,4,4.2,2024-02-26,72,West Ham,0,202512,1,-1,False
Sergio Reguilón,DEF,Spurs,0,0,0.0,0,0.0,2023-08-26,0,Bournemouth,0,17649,0,0,False
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-12-17,0,Liverpool,0,41260,0,0,False
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.1,2023-12-23,6,West Ham,0,38559,0,1,False
Sergio Reguilón,DEF,Man Utd,2,1,0.4,0,3.8,2023-11-11,78,Luton,0,57985,1,8,True
Sergio Reguilón,DEF,Man Utd,0,0,1.15,1,0.1,2023-10-29,17,Manchester City,0,61200,0,1,True
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-11-26,0,Everton,0,61530,0,0,False
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,2.0,2023-12-30,1,Nottingham Forest,0,35013,0,1,False
Sergio Reguilón,DEF,Man Utd,0,0,1.48,3,7.0,2023-12-09,90,Bournemouth,0,44727,1,0,True
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-11-04,0,Fulham,0,64438,0,0,False
Sergio Reguilón,DEF,Man Utd,0,0,0.97,0,3.9,2023-12-06,45,Chelsea,0,46878,0,0,True
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-12-26,0,Aston Villa,0,37153,0,0,True
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.6,2023-12-02,10,Newcastle United,0,51713,0,1,False
Sergio Reguilón,DEF,Brentford,0,0,0.0,0,0.0,2024-01-31,0,Tottenham,0,29552,0,0,False
Sergio Reguilón,DEF,Brentford,0,0,0.21,0,0.7,2024-01-20,16,Nottingham Forest,0,30684,0,1,True
Sergio Reguilón,DEF,Brentford,3,1,1.13,0,7.3,2024-02-10,90,Wolverhampton,0,39192,1,12,False
Sergio Reguilón,DEF,Brentford,0,0,1.97,3,2.7,2024-02-05,78,Manchester City,0,29570,1,1,True
Sergio Reguilón,DEF,Brentford,0,0,0.0,0,0.0,2024-03-30,0,Manchester United,0,177883,0,0,True
Sergio Reguilón,DEF,Brentford,0,0,1.81,2,4.8,2024-03-02,90,Chelsea,0,196276,1,4,True
Sergio Reguilón,DEF,Brentford,0,0,0.0,0,0.0,2024-03-09,0,Arsenal,0,220906,0,0,False
Sergio Reguilón,DEF,Brentford,0,0,2.08,3,3.9,2024-02-17,84,Liverpool,0,186336,1,3,True
Sergio Reguilón,DEF,Brentford,0,0,2.18,1,4.4,2024-02-20,77,Manchester City,0,186336,1,2,False
Sergio Reguilón,DEF,Brentford,0,0,0.62,0,0.7,2024-04-03,17,Brighton,0,172306,0,1,True
Sergio Reguilón,DEF,Brentford,2,0,0.95,2,7.7,2024-04-06,75,Aston Villa,0,164712,1,9,False
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-09-03,0,Arsenal,0,20214,0,0,False
Sergio Reguilón,DEF,Man Utd,0,0,1.16,3,3.5,2023-09-16,84,Brighton,0,31424,1,1,True
Sergio Reguilón,DEF,Brentford,2,1,0.84,0,7.5,2024-04-13,90,Sheffield,0,247055,1,8,True
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-10-07,0,Brentford,0,58706,0,0,True
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-10-21,0,Sheffield,0,62804,0,0,False
Sergio Reguilón,DEF,Man Utd,0,1,0.81,0,1.1,2023-09-23,78,Burnley,0,85491,1,5,False
Sergio Reguilón,DEF,Man Utd,0,0,0.0,0,0.0,2023-09-30,0,Crystal Palace,0,88209,0,0,True
Sergio Reguilón,DEF,Brentford,3,1,1.19,0,4.7,2024-05-04,90,Fulham,0,335195,1,8,True
Sergio Reguilón,DEF,Brentford,0,0,2.69,3,2.7,2024-05-19,73,Newcastle United,0,321912,1,1,True
Sergio Reguilón,DEF,Brentford,0,0,0.74,1,5.2,2024-04-27,76,Everton,0,309617,1,1,False
Sergio Reguilón,DEF,Brentford,2,0,0.59,1,10.1,2024-04-20,90,Luton,0,251155,1,7,False
Sergio Reguilón,DEF,Brentford,0,0,0.69,1,5.1,2024-05-11,90,Bournemouth,0,329605,1,2,False
