name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2024-03-16,0,Brentford,2868,0,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-08-11,0,Manchester City,3995,0,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,3,0.8,2024-02-24,90,Crystal Palace,2641,1,2,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,6.7,2023-08-27,45,Aston Villa,3183,0,4,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,2,3.1,2023-10-28,80,Bournemouth,2275,1,2,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-12-23,0,Fulham,2581,0,0,False
Jóhann Berg Gudmundsson,MID,Burnley,0,1,0,8.1,2023-11-25,84,West Ham,2551,1,3,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,3,6.5,2023-11-11,90,Arsenal,2426,1,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,2,3.7,2023-12-30,73,Aston Villa,2481,1,5,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-12-16,0,Everton,2809,0,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,10.1,2023-11-04,90,Crystal Palace,2420,1,2,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,2.0,2023-12-09,57,Brighton,2896,1,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,2.3,2023-12-05,54,Wolverhampton,2945,0,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,2.1,2023-12-26,29,Liverpool,2506,0,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,7.8,2023-12-02,25,Sheffield,3427,0,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,3,2.7,2024-01-31,58,Manchester City,2652,1,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2024-02-10,0,Liverpool,2638,0,0,False
Jóhann Berg Gudmundsson,MID,Burnley,0,1,0,5.0,2024-01-12,73,Luton,2825,1,3,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.6,2024-02-03,27,Fulham,2664,0,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,0.4,2024-03-30,20,Chelsea,2644,0,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,1.5,2024-03-03,1,Bournemouth,2632,0,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2024-03-10,1,West Ham,2595,0,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,3,4.9,2024-02-17,45,Arsenal,2588,0,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2024-04-02,0,Wolverhampton,2622,0,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.7,2024-04-06,6,Everton,2606,0,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,2,2.6,2023-09-02,45,Tottenham,3785,1,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,0.9,2023-09-18,62,Nottingham Forest,3306,1,2,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2024-04-13,0,Brighton,2592,0,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-10-07,0,Chelsea,2640,0,0,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-10-21,0,Brentford,2411,0,0,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.2,2023-09-23,19,Manchester United,3248,1,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-09-30,0,Newcastle United,2960,0,0,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2023-10-03,0,Luton,2960,0,0,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,6.8,2024-05-04,28,Newcastle United,2619,0,4,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,4.0,2024-05-19,45,Nottingham Forest,2692,0,1,True
Jóhann Berg Gudmundsson,MID,Burnley,0,0,1,0.2,2024-04-27,18,Manchester United,2619,0,1,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,7.3,2024-04-20,20,Sheffield,2590,0,6,False
Jóhann Berg Gudmundsson,MID,Burnley,0,0,0,0.0,2024-05-11,0,Tottenham,2637,0,0,False
