name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-08-19,0,Brighton,0,0,0,41245,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-08-14,0,Manchester United,0,0,0,37361,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-02-25,0,Sheffield,0,0,0,103301,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-08-26,0,Everton,0,0,0,40884,0,0,False
Daniel Bentley,GK,Wolves,0,0,1.14,3,2023-12-17,90,West Ham,0,0,1,135935,1,1,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-12-24,0,Chelsea,0,0,0,135345,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-11-11,0,Tottenham,0,0,0,54438,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-10-28,0,Newcastle United,0,0,0,39953,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-11-04,0,Sheffield,0,0,0,50592,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-12-30,0,Everton,0,0,0,129153,0,0,True
Daniel Bentley,GK,Wolves,0,1,0.83,0,2023-12-05,90,Burnley,0,0,3,92008,1,7,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-12-09,0,Nottingham Forest,0,0,0,141737,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-11-27,0,Fulham,0,0,0,59490,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-12-27,0,Brentford,0,0,0,133586,0,0,False
Daniel Bentley,GK,Wolves,1,1,2.35,0,2023-12-02,67,Arsenal,0,0,3,62086,0,8,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-02-01,0,Manchester United,0,0,0,113817,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-01-22,0,Brighton,0,0,0,117075,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-02-04,0,Chelsea,0,0,0,111622,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-02-10,0,Brentford,0,0,0,108705,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.77,1,2024-03-02,45,Newcastle United,0,0,1,101264,0,1,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-03-30,0,Aston Villa,0,0,0,95814,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-03-09,0,Fulham,0,0,0,99190,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-02-17,0,Tottenham,0,0,0,106651,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-04-02,0,Burnley,0,0,0,94095,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-09-03,0,Crystal Palace,0,0,0,40156,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-04-06,0,West Ham,0,0,0,92543,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-09-16,0,Liverpool,0,0,0,40043,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-10-08,0,Aston Villa,0,0,0,36451,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-09-23,0,Luton,0,0,0,39229,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-10-21,0,Bournemouth,0,0,0,35860,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-04-13,0,Nottingham Forest,0,0,0,91498,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2023-09-30,0,Manchester City,0,0,0,37849,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-05-04,0,Manchester City,0,0,0,85915,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-05-19,0,Liverpool,0,0,0,83125,0,0,False
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-04-27,0,Luton,0,0,0,87362,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-04-20,0,Arsenal,0,0,0,89515,0,0,True
Daniel Bentley,GK,Wolves,0,0,0.0,0,2024-04-24,0,Bournemouth,0,0,0,89515,0,0,True
Daniel Bentley,GK,Wolves,0,0,2.7,3,2024-05-11,90,Crystal Palace,0,0,0,83366,1,1,True
