name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Zack Steffen,GK,Man City,0,0,0.0,0,2023-08-19,0,Newcastle United,0,0,0,13476,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-02-24,0,Bournemouth,0,0,0,15041,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-08-11,0,Burnley,0,0,0,11999,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-08-27,0,Sheffield,0,0,0,13112,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-12-16,0,Crystal Palace,0,0,0,21599,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-11-04,0,Bournemouth,0,0,0,22525,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-10-29,0,Manchester United,0,0,0,22285,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-12-10,0,Luton,0,0,0,21878,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-11-12,0,Chelsea,0,0,0,22359,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-12-03,0,Tottenham,0,0,0,22664,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-12-06,0,Aston Villa,0,0,0,22313,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-11-25,0,Liverpool,0,0,0,22833,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-12-30,0,Sheffield,0,0,0,20903,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-01-13,0,Newcastle United,0,0,0,19228,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-01-31,0,Burnley,0,0,0,18438,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-12-27,0,Everton,0,0,0,21308,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-02-05,0,Brentford,0,0,0,17727,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-03-03,0,Manchester United,0,0,0,14825,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-02-10,0,Everton,0,0,0,16815,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-03-31,0,Arsenal,0,0,0,14201,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-03-10,0,Liverpool,0,0,0,14491,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-02-17,0,Chelsea,0,0,0,15517,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-02-20,0,Brentford,0,0,0,15517,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-04-03,0,Aston Villa,0,0,0,14085,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-04-06,0,Crystal Palace,0,0,0,13917,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-09-02,0,Fulham,0,0,0,12796,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-09-23,0,Nottingham Forest,0,0,0,16062,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-09-16,0,West Ham,0,0,0,12510,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-10-08,0,Arsenal,0,0,0,20778,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2023-10-21,0,Brighton,0,0,0,20826,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-04-13,0,Luton,0,0,0,13766,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-05-04,0,Wolverhampton,0,0,0,13356,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2023-09-30,0,Wolverhampton,0,0,0,19508,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-05-19,0,West Ham,0,0,0,12984,0,0,True
Zack Steffen,GK,Man City,0,0,0.0,0,2024-04-28,0,Nottingham Forest,0,0,0,13469,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-04-25,0,Brighton,0,0,0,13596,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-05-11,0,Fulham,0,0,0,13128,0,0,False
Zack Steffen,GK,Man City,0,0,0.0,0,2024-05-14,0,Tottenham,0,0,0,13128,0,0,False
