name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Davinson Sánchez,Spurs,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.29,0.59,0,0.0,Spurs,False,Chelsea,3.74,-0.72
Davinson Sánchez,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.29,0.59,0,6.0,Spurs,True,Wolverhampton,5.81,-0.48
Davinson Sánchez,Spurs,Wolverhampton,2022-08-20,True,90,0.0,0.09,0.0,0.0,6,1.0,0.0,3.7,0,1,0,0.0,0,2.0,0.03,30.0,1.0,2.0,0.29,0.59,0,7.0,Spurs,False,Nottingham Forest,,
Davinson Sánchez,Spurs,Nottingham Forest,2022-08-28,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.5,1,1,0,0.0,0,3.25,0.02,45.0,1.0,2.0,0.29,0.59,0,1.0,Spurs,False,West Ham,3.49,0.14
Davinson Sánchez,Spurs,West Ham,2022-08-31,False,90,0.0,0.05,0.0,0.0,1,1.0,0.0,2.8,0,0,1,0.0,0,2.8,0.03,54.0,0.67,2.0,0.29,0.59,0,0.0,Spurs,True,Fulham,,-0.3
Davinson Sánchez,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2.8,0.03,45.0,0.67,2.0,0.29,0.59,0,0.0,Spurs,True,Leeds United,-1.47,-0.79
Davinson Sánchez,Spurs,Leeds United,2022-09-17,True,58,0.0,0.02,0.0,0.0,0,1.0,0.0,2.8,0,0,2,0.0,0,2.8,0.03,46.86,0.5,2.0,0.29,0.59,0,1.0,Spurs,False,Arsenal,4.98,-0.0
Davinson Sánchez,Spurs,Arsenal,2022-10-01,False,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.0,0,1.8,0.01,43.38,0.4,2.0,0.29,0.59,0,0.0,Spurs,False,Brighton,-2.68,-0.39
Davinson Sánchez,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.01,38.56,0.4,2.0,0.29,0.59,0,1.0,Spurs,True,Everton,-5.21,0.34
Davinson Sánchez,Spurs,Everton,2022-10-15,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,0.4,0.0,35.0,0.33,2.0,0.29,0.59,0,1.0,Spurs,False,Manchester United,4.8,-0.1
Davinson Sánchez,Spurs,Manchester United,2022-10-19,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,0,0.6,0.0,32.55,0.29,2.0,0.29,0.59,0,1.0,Spurs,True,Newcastle United,-3.79,0.73
Davinson Sánchez,Spurs,Newcastle United,2022-10-23,True,80,0.0,0.0,0.0,0.07,1,0.0,1.0,3.3,0,0,2,0.0,0,0.8,0.0,36.5,0.25,2.0,0.29,0.59,0,0.0,Spurs,False,Bournemouth,,0.19
