name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Jackson Smith,GK,Wolves,1.5,0,0,0,0.0,0.0,5,0,0,Leicester City,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,-0.5,0,0,0,0.0,0.0,94,0,0,Chelsea,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.5,0,0,0,0.0,0.0,110,0,0,Nottingham Forest,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,115,0,0,Crystal Palace,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,130,0,0,Leeds United,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,133,0,0,Brentford,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,150,0,0,Brighton,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,-0.5,0,0,0,0.0,0.0,160,0,0,Arsenal,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,166,0,0,Everton,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,180,0,0,Manchester United,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,182,0,0,Aston Villa,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.5,0,0,0,0.0,0.0,20,0,0,Fulham,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,200,0,0,West Ham,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,-1.0,0,0,0,0.0,0.0,208,0,0,Manchester City,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,220,0,0,Liverpool,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,229,0,0,Southampton,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,240,0,0,Bournemouth,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,244,0,0,Fulham,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,67,0,0,Liverpool,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,260,0,0,Tottenham,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,268,0,0,Newcastle United,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,280,0,0,Leicester City,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,289,0,0,Nottingham Forest,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,-0.5,0,0,0,0.0,0.0,29,0,0,Tottenham,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,300,0,0,Chelsea,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,310,0,0,Brentford,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,317,0,0,Leeds United,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,327,0,0,Crystal Palace,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,334,0,0,Brighton,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,350,0,0,Aston Villa,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,359,0,0,Manchester United,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,370,0,0,Everton,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,371,0,0,Arsenal,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,40,0,0,Newcastle United,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.5,0,0,0,0.0,0.0,42,0,0,Bournemouth,0,0,0,0,0,0,False,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,60,0,0,Southampton,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,-1.0,0,0,0,0.0,0.0,80,0,0,Manchester City,0,0,0,0,0,0,True,0
Jackson Smith,GK,Wolves,0.0,0,0,0,0.0,0.0,90,0,0,West Ham,0,0,0,0,0,0,False,0
