name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-03-19,0,Arsenal,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-08-05,0,Arsenal,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-10-18,0,Wolverhampton,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-08-15,0,Liverpool,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-11-12,0,Nottingham Forest,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-10-09,0,Leicester City,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-10-22,0,Everton,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-08-20,0,Aston Villa,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-12-26,0,Fulham,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-11-06,0,West Ham,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-10-15,0,Leeds United,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-12-31,0,Bournemouth,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-02-25,0,Liverpool,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-10-29,0,Southampton,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-01-21,0,Newcastle United,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-02-18,0,Brentford,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.6,2023-04-09,10,Leicester City,0,1,False
James McArthur,MID,Crystal Palace,0,0,0,0.1,2023-03-04,9,Aston Villa,0,1,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-01-04,0,Tottenham,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-02-04,0,Manchester United,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-02-11,0,Brighton,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-01-15,0,Chelsea,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-01-18,0,Manchester United,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-03-11,0,Manchester City,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-03-15,0,Brighton,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-04-01,0,Leeds United,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-04-22,0,Everton,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-04-15,0,Southampton,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-04-25,0,Wolverhampton,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-08-30,0,Brentford,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-05-06,0,Tottenham,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-08-27,0,Manchester City,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-09-03,0,Newcastle United,0,0,False
James McArthur,MID,Crystal Palace,0,0,0,0.0,2022-10-01,0,Chelsea,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-05-28,22,Nottingham Forest,0,1,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-04-29,0,West Ham,0,0,True
James McArthur,MID,Crystal Palace,0,0,0,0.2,2023-05-13,9,Bournemouth,0,1,True
James McArthur,MID,Crystal Palace,0,0,0,0.0,2023-05-20,0,Fulham,0,0,False
