name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-08-06,0,Liverpool,0,0,True
Josh Onomah,MID,Fulham,0,0,1,0.3,2022-10-09,13,West Ham,0,1,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-10-15,0,Bournemouth,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-10-20,0,Aston Villa,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-10-23,0,Leicester City,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-10-29,0,Everton,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-11-05,0,Manchester City,0,0,False
Josh Onomah,MID,Fulham,0,0,1,0.0,2022-11-13,1,Manchester United,0,1,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-12-26,0,Crystal Palace,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-12-31,0,Southampton,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-01-03,0,Leeds United,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-01-12,0,Chelsea,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-08-13,0,Wolverhampton,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-01-15,0,Newcastle United,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-01-23,0,Tottenham,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-02-03,0,Chelsea,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-02-11,0,Nottingham Forest,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-02-18,0,Brighton,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-02-24,0,Wolverhampton,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-03-06,0,Brentford,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-03-12,0,Arsenal,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-04-01,0,Bournemouth,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-08-20,0,Brentford,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-04-08,0,West Ham,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-04-15,0,Everton,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-04-22,0,Leicester City,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-04-25,0,Aston Villa,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-04-30,0,Manchester City,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-05-03,0,Liverpool,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-05-08,0,Leeds United,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-05-13,0,Southampton,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-05-20,0,Crystal Palace,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2023-05-28,0,Manchester United,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-08-27,0,Arsenal,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-08-30,0,Brighton,0,0,True
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-09-03,0,Tottenham,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-09-16,0,Nottingham Forest,0,0,False
Josh Onomah,MID,Fulham,0,0,0,0.0,2022-10-01,0,Newcastle United,0,0,True
