name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Harry Souttar,DEF,Leicester,0,0,0.64,1,4.1,2023-03-18,90,Brentford,0,1,2,False
Harry Souttar,DEF,Leicester,0,0,1.68,2,1.7,2023-02-04,90,Aston Villa,1,1,-1,False
Harry Souttar,DEF,Leicester,0,0,0.64,1,1.0,2023-02-25,90,Arsenal,0,1,2,True
Harry Souttar,DEF,Leicester,0,0,1.38,1,2.4,2023-03-04,90,Southampton,0,1,2,False
Harry Souttar,DEF,Leicester,0,0,1.28,1,4.6,2023-02-11,90,Tottenham,0,1,4,True
Harry Souttar,DEF,Leicester,0,0,4.23,3,5.4,2023-02-19,90,Manchester United,0,1,1,False
Harry Souttar,DEF,Leicester,0,0,1.53,3,3.2,2023-03-11,90,Chelsea,0,1,1,True
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-04-08,0,Bournemouth,0,0,0,True
Harry Souttar,DEF,Leicester,0,0,2.29,2,1.9,2023-04-01,90,Crystal Palace,0,1,0,False
Harry Souttar,DEF,Leicester,0,0,1.03,2,2.7,2023-04-04,90,Aston Villa,0,1,1,True
Harry Souttar,DEF,Leicester,0,0,2.06,3,5.3,2023-04-15,90,Manchester City,0,1,1,False
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-04-22,0,Wolverhampton,0,0,0,True
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-04-25,0,Leicester City,0,0,0,False
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-05-08,0,Fulham,0,0,0,False
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-05-15,1,Liverpool,0,0,1,True
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-05-28,0,West Ham,0,0,0,True
Harry Souttar,DEF,Leicester,0,1,2.05,0,2.3,2023-05-22,90,Newcastle United,0,1,6,False
Harry Souttar,DEF,Leicester,0,0,0.0,0,0.0,2023-05-01,0,Everton,0,0,0,True
