name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Salomón Rondón,FWD,Everton,0,0.0,2022-08-06,0,Chelsea,0,0,True
Salomón Rondón,FWD,Everton,0,0.2,2022-10-09,6,Manchester United,0,1,True
Salomón Rondón,FWD,Everton,0,0.0,2022-10-15,9,Tottenham,0,1,False
Salomón Rondón,FWD,Everton,0,0.0,2022-10-19,0,Newcastle United,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2022-10-22,0,Crystal Palace,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2022-10-29,0,Fulham,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2022-11-05,0,Leeds United,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2022-11-12,0,Bournemouth,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2022-12-26,0,Wolverhampton,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2022-12-31,0,Manchester City,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-01-03,0,Brighton,0,0,True
Salomón Rondón,FWD,Everton,0,3.3,2022-08-13,26,Aston Villa,0,1,False
Salomón Rondón,FWD,Everton,0,0.0,2023-01-14,0,Southampton,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-01-21,0,West Ham,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-02-04,0,Arsenal,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-02-13,0,Liverpool,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-02-18,0,Leicester City,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-02-25,0,Aston Villa,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-03-01,0,Arsenal,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-03-05,0,Nottingham Forest,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-03-11,0,Brentford,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-03-18,0,Chelsea,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-04-03,0,Tottenham,0,0,True
Salomón Rondón,FWD,Everton,0,3.1,2022-08-20,56,Nottingham Forest,0,1,True
Salomón Rondón,FWD,Everton,0,0.0,2023-04-08,0,Manchester United,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-04-15,0,Fulham,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-04-22,0,Crystal Palace,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-04-27,0,Newcastle United,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-05-01,0,Leeds United,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-05-08,0,Brighton,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-05-14,0,Manchester City,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2023-05-20,0,Wolverhampton,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2023-05-28,0,Bournemouth,0,0,True
Salomón Rondón,FWD,Everton,0,0.0,2022-08-27,4,Brentford,0,1,False
Salomón Rondón,FWD,Everton,0,0.0,2022-08-30,0,Leicester City,0,0,False
Salomón Rondón,FWD,Everton,0,0.0,2022-09-03,0,Liverpool,0,0,True
Salomón Rondón,FWD,Everton,0,0.5,2022-09-18,1,West Ham,0,1,True
Salomón Rondón,FWD,Everton,0,0.2,2022-10-01,1,Southampton,0,1,False
