name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Willy Boly,DEF,Wolves,0,0,0.0,0,0.0,2022-08-06,0,Leicester City,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-10-10,0,Aston Villa,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-10-15,0,Wolverhampton,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-10-18,0,Brighton,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-10-22,0,Liverpool,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-10-30,0,Arsenal,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-11-05,0,Brentford,0,0,0,True
Willy Boly,DEF,Nott'm Forest,2,1,1.2153,0,2.4,2022-11-12,90,Crystal Palace,0,1,8,True
Willy Boly,DEF,Nott'm Forest,0,0,2.4712,3,2.8,2022-12-27,90,Manchester United,0,1,1,False
Willy Boly,DEF,Nott'm Forest,3,0,0.9406,1,5.4,2023-01-01,90,Chelsea,0,1,8,True
Willy Boly,DEF,Nott'm Forest,1,1,0.3937,0,2.4,2023-01-04,90,Southampton,0,1,7,False
Willy Boly,DEF,Wolves,0,0,0.0,0,0.0,2022-08-13,0,Fulham,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-01-14,0,Leeds United,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,1.1593,1,1.5,2023-01-21,74,Bournemouth,0,1,2,False
Willy Boly,DEF,Nott'm Forest,1,1,0.79,0,2.7,2023-02-05,90,Leicester City,0,1,6,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-02-11,6,Fulham,0,1,1,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-02-18,0,Manchester City,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-02-25,0,West Ham,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-03-05,0,Everton,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-03-11,0,Tottenham,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-03-17,0,Newcastle United,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-01,0,Wolverhampton,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-04,0,Leicester City,0,0,0,False
Willy Boly,DEF,Wolves,0,0,0.0,0,0.0,2022-08-20,0,Tottenham,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-08,0,Aston Villa,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-16,0,Manchester United,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-22,0,Liverpool,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-26,0,Brighton,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-04-29,0,Brentford,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,1.59,1,0.2,2023-05-08,9,Southampton,0,0,1,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-05-13,0,Chelsea,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.11,0,0.0,2023-05-20,11,Arsenal,0,0,1,True
Willy Boly,DEF,Nott'm Forest,0,0,1.18,1,0.0,2023-05-28,71,Crystal Palace,0,1,2,False
Willy Boly,DEF,Wolves,0,0,0.0,0,0.0,2022-08-28,0,Newcastle United,0,0,0,True
Willy Boly,DEF,Wolves,0,0,0.0,0,0.0,2022-08-31,0,Bournemouth,0,0,0,False
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-09-03,0,Bournemouth,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,3,0.9,2022-09-16,63,Fulham,0,0,0,True
Willy Boly,DEF,Nott'm Forest,0,0,0.0,0,0.0,2022-10-03,0,Leeds United,0,0,0,False
