name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Emiliano Marcondes,MID,Bournemouth,1.1,0,0,0,0.0,0.0,2,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,92,0,0,0.0,0,Leeds United,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,103,0,0,0.0,0,Fulham,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,112,0,0,0.0,0,Southampton,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,129,0,0,0.0,0,West Ham,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,-1.0,0,0,0,0.0,0.0,132,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,144,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,151,0,0,0.0,0,Everton,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,164,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,171,0,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,189,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,-1.5,0,0,0,0.0,0.0,17,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,192,0,0,0.0,0,Brentford,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,202,0,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,213,0,0,0.0,0,Brighton,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,222,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,240,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,241,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,251,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,261,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,272,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,282,0,0,0.0,0,Fulham,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,62,0,0,0.0,0,Brighton,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,-1.0,0,0,0,0.0,0.0,21,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,295,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,308,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,312,0,0,0.0,0,West Ham,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,330,0,0,0.0,0,Southampton,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,332,0,0,0.0,0,Leicester City,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,341,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,355,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,361,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0.0,0.0,376,0,0,0.0,0,Everton,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,-1.3,0,0,0,0.0,0.0,36,1,0,0.1,8,Liverpool,0,0,0,1,False,0
Emiliano Marcondes,MID,Bournemouth,-0.3,0,0,0,0.0,0.0,42,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Emiliano Marcondes,MID,Bournemouth,0.2,0,0,0,0.0,0.0,58,0,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,-0.3,0,0,0,0.0,0.0,77,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0.0,0.0,82,0,0,0.0,0,Brentford,0,0,0,0,True,0
