goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,GK,2022-05-22,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-05-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-05-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-05-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-05-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-04-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-04-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-04-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-04-03,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-03-20,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-03-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-03-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-03-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-02-26,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-02-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-02-19,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-02-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-02-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-01-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-01-19,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2022-01-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-12-28,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-12-26,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-12-19,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-12-05,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-12-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-11-21,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-11-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-10-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-10-24,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-10-17,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-10-03,0.1753717511892318,0.0,1.0
0.0,0.0,0.0,90.0,GK,2021-09-26,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-09-19,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-09-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-08-29,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2021-08-22,0.0309525467455387,0.0,1.0
0.0,0.0,0.0,90.0,GK,2021-08-15,0.0,0.0,0.0
0.0,0.0,0.0,3420.0,,,0.2063242979347705,0.0,2.0
0.0,0.0,0.0,3420.0,,,0.005429586787757118,0.0,0.05263157894736842
