name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Martial Godo,Fulham,Manchester United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Leicester City,,0.47
Martial Godo,Fulham,Leicester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Ipswich Town,,
Martial Godo,Fulham,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,West Ham,,0.48
Martial Godo,Fulham,West Ham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Newcastle United,,0.67
Martial Godo,Fulham,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Nottingham Forest,,-0.54
Martial Godo,Fulham,Nottingham Forest,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Manchester City,,-1.51
Martial Godo,Fulham,Manchester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Aston Villa,,0.66
Martial Godo,Fulham,Aston Villa,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Everton,,-0.39
Martial Godo,Fulham,Everton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Brentford,,0.54
Martial Godo,Fulham,Brentford,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Crystal Palace,,0.2
Martial Godo,Fulham,Crystal Palace,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Wolverhampton,,-0.08
Martial Godo,Fulham,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fulham,False,Tottenham,,-0.3
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Brighton,,-0.42
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Arsenal,,-0.32
