name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcus Myers-Harness,Ipswich,Liverpool,2024-08-17,True,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,0.02,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,Ipswich,False,Manchester City,,-1.51
Marcus Myers-Harness,Ipswich,Manchester City,2024-08-24,False,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.02,1.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,True,Fulham,,0.27
Marcus Myers-Harness,Ipswich,Fulham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.02,0.67,0.0,14.33,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,False,Brighton,,-0.61
Marcus Myers-Harness,Ipswich,Brighton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.5,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,False,Southampton,,-0.31
Marcus Myers-Harness,Ipswich,Southampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.4,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,True,Aston Villa,,0.66
Marcus Myers-Harness,Ipswich,Aston Villa,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.2,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,False,West Ham,,-0.34
Marcus Myers-Harness,Ipswich,West Ham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,True,Everton,,0.61
Marcus Myers-Harness,Ipswich,Everton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,False,Brentford,,-0.15
Marcus Myers-Harness,Ipswich,Brentford,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,True,Leicester City,,0.47
Marcus Myers-Harness,Ipswich,Leicester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,False,Tottenham,,-0.3
Marcus Myers-Harness,Ipswich,Tottenham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,True,Manchester United,,0.39
Marcus Myers-Harness,Ipswich,Manchester United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,,Ipswich,False,Nottingham Forest,,-0.54
,Ipswich,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich,True,Crystal Palace,,0.88
,Ipswich,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich,True,Bournemouth,,0.84
